,accession,label
1907,YP_009789898.1,major_capsid
1908,YP_009622601.1,major_capsid
1909,YP_009800674.1,major_capsid
1910,YP_009800580.1,major_capsid
1911,YP_009800535.1,major_capsid
1912,YP_009838993.1,major_capsid
1913,YP_009839224.1,major_capsid
1914,YP_009840821.1,major_capsid
1915,YP_009881685.1,major_capsid
1916,YP_009818309.1,major_capsid
1917,YP_009908768.1,major_capsid
1918,YP_009845127.1,major_capsid
1919,YP_009998565.1,major_capsid
1920,YP_010051547.1,major_capsid
1921,YP_010078248.1,major_capsid
1922,YP_010078671.1,major_capsid
1923,YP_009798357.1,major_capsid
1924,YP_009950161.1,major_capsid
1925,YP_009804607.1,major_capsid
1926,YP_009850629.1,major_capsid
1927,YP_010078609.1,major_capsid
1928,YP_010078355.1,major_capsid
1929,YP_009981816.1,major_capsid
1930,YP_009152667.1,major_capsid
1931,YP_009798048.1,major_capsid
1932,YP_009960584.1,major_capsid
1933,YP_009814227.1,major_capsid
1934,YP_009814399.1,major_capsid
1935,YP_010064656.1,major_capsid
1936,YP_010064789.1,major_capsid
1937,YP_009848396.1,major_capsid
1938,YP_010064604.1,major_capsid
1939,YP_009904934.1,major_capsid
1940,YP_009902221.1,major_capsid
1941,YP_009794073.1,major_capsid
1942,YP_009842494.1,major_capsid
1943,YP_009218802.1,major_capsid
1944,YP_009218533.1,major_capsid
1945,NP_073538.1,major_capsid
1946,YP_009964117.1,major_capsid
1947,YP_009966095.1,major_capsid
1948,YP_009952253.1,major_capsid
1949,YP_009950449.1,major_capsid
1950,YP_009953994.1,major_capsid
1951,YP_009952527.1,major_capsid
1952,YP_009951682.1,major_capsid
1953,YP_009951779.1,major_capsid
1954,YP_009951191.1,major_capsid
1955,YP_009953207.1,major_capsid
1956,YP_009952804.1,major_capsid
1957,YP_009952607.1,major_capsid
1958,YP_009953309.1,major_capsid
1959,YP_009950817.1,major_capsid
1960,YP_009952347.1,major_capsid
1961,YP_009950723.1,major_capsid
1962,YP_009952442.1,major_capsid
1963,YP_009952705.1,major_capsid
1964,YP_009950909.1,major_capsid
1965,YP_009953800.1,major_capsid
1966,YP_009950545.1,major_capsid
1967,YP_009954290.1,major_capsid
1968,YP_009950355.1,major_capsid
1969,YP_009639968.1,major_capsid
1970,YP_009173806.1,major_capsid
1971,YP_001956923.1,major_capsid
1972,YP_112497.1,major_capsid
1973,YP_337995.1,major_capsid
1974,YP_238888.1,major_capsid
1975,YP_249589.1,major_capsid
1976,YP_001285448.1,major_capsid
1977,YP_001504125.1,major_capsid
1978,YP_009220191.1,major_capsid
1979,YP_002048657.1,major_capsid
1980,YP_007878108.1,major_capsid
1981,YP_007676882.1,major_capsid
1982,YP_002790788.1,major_capsid
1983,YP_003347932.1,major_capsid
1984,YP_003580059.1,major_capsid
1985,YP_004421492.1,major_capsid
1986,YP_009103142.1,major_capsid
1987,YP_004306347.1,major_capsid
1988,YP_004251282.1,major_capsid
1989,YP_009217215.1,major_capsid
1990,YP_009637350.1,major_capsid
1991,YP_009614156.1,major_capsid
1992,YP_009614033.1,major_capsid
1993,YP_009638006.1,major_capsid
1994,YP_007005458.1,major_capsid
1995,YP_007348853.1,major_capsid
1996,YP_006560762.1,major_capsid
1997,YP_006561146.1,major_capsid
1998,YP_006986489.1,major_capsid
1999,YP_006299875.1,major_capsid
2000,YP_009110743.1,major_capsid
2001,YP_006383461.1,major_capsid
2002,YP_007006570.1,major_capsid
2003,YP_007010559.1,major_capsid
2004,YP_009044188.1,major_capsid
2005,YP_008240577.1,major_capsid
2006,YP_008240435.1,major_capsid
2007,YP_009042893.1,major_capsid
2008,YP_009784533.1,major_capsid
2009,YP_008240066.1,major_capsid
2010,YP_006560245.1,major_capsid
2011,YP_009638571.1,major_capsid
2012,YP_007869911.1,major_capsid
2013,YP_009217570.1,major_capsid
2014,YP_007010676.1,major_capsid
2015,YP_008239665.1,major_capsid
2016,YP_008126822.1,major_capsid
2017,YP_009874361.1,major_capsid
2018,YP_007517957.1,major_capsid
2019,YP_009215869.1,major_capsid
2020,YP_009216089.1,major_capsid
2021,YP_008060738.1,major_capsid
2022,YP_009601854.1,major_capsid
2023,YP_008241026.1,major_capsid
2024,YP_008241365.1,major_capsid
2025,YP_008241996.1,major_capsid
2026,YP_008240963.1,major_capsid
2027,YP_009098938.1,major_capsid
2028,YP_009042803.1,major_capsid
2029,YP_009099063.1,major_capsid
2030,YP_009007653.1,major_capsid
2031,YP_008770009.1,major_capsid
2032,YP_008858907.1,major_capsid
2033,YP_008859419.1,major_capsid
2034,YP_009639189.1,major_capsid
2035,YP_009639117.1,major_capsid
2036,YP_009783892.1,major_capsid
2037,YP_009008839.1,major_capsid
2038,YP_009592633.1,major_capsid
2039,YP_009044556.1,major_capsid
2040,YP_009045162.1,major_capsid
2041,YP_009100422.1,major_capsid
2042,YP_009104111.1,major_capsid
2043,YP_009031548.1,major_capsid
2044,YP_009044345.1,major_capsid
2045,YP_009032600.1,major_capsid
2046,YP_009031135.1,major_capsid
2047,YP_009043612.1,major_capsid
2048,YP_009147100.1,major_capsid
2049,YP_009215613.1,major_capsid
2050,YP_009097632.1,major_capsid
2051,YP_009097823.1,major_capsid
2052,YP_009099822.1,major_capsid
2053,YP_009100996.1,major_capsid
2054,YP_009099713.1,major_capsid
2055,YP_009145630.1,major_capsid
2056,YP_009148437.1,major_capsid
2057,YP_009126043.1,major_capsid
2058,YP_009198598.1,major_capsid
2059,YP_009219879.2,major_capsid
2060,YP_009219168.1,major_capsid
2061,YP_009202643.1,major_capsid
2062,YP_009225676.1,major_capsid
2063,YP_009604250.1,major_capsid
2064,YP_009218786.1,major_capsid
2065,YP_009194273.1,major_capsid
2066,YP_009194465.1,major_capsid
2067,YP_009607225.1,major_capsid
2068,YP_009607414.1,major_capsid
2069,YP_009607136.1,major_capsid
2070,YP_009601494.1,major_capsid
2071,YP_009225271.1,major_capsid
2072,YP_009195035.1,major_capsid
2073,YP_009601642.1,major_capsid
2074,YP_009601719.1,major_capsid
2075,YP_009604045.1,major_capsid
2076,YP_009594353.1,major_capsid
2077,YP_009601568.1,major_capsid
2078,YP_009616586.1,major_capsid
2079,YP_009785940.1,major_capsid
2080,YP_009302420.1,major_capsid
2081,YP_009302422.1,major_capsid
2082,YP_009303078.1,major_capsid
2083,YP_009301281.1,major_capsid
2084,YP_009303308.1,major_capsid
2085,YP_009323885.1,major_capsid
2086,YP_009595854.1,major_capsid
2087,YP_009274242.1,major_capsid
2088,YP_009285754.1,major_capsid
2089,YP_009831518.1,major_capsid
2090,YP_009626453.1,major_capsid
2091,YP_009323080.1,major_capsid
2092,YP_009831235.1,major_capsid
2093,YP_009287486.1,major_capsid
2094,YP_009282256.1,major_capsid
2095,YP_009788851.1,major_capsid
2096,YP_009790304.1,major_capsid
2097,YP_009609037.1,major_capsid
2098,YP_009609949.1,major_capsid
2099,YP_009610025.1,major_capsid
2100,YP_009610227.1,major_capsid
2101,YP_009791559.1,major_capsid
2102,YP_009612387.1,major_capsid
2103,YP_009612462.1,major_capsid
2104,YP_009613004.1,major_capsid
2105,YP_009613239.1,major_capsid
2106,YP_009615091.1,major_capsid
2107,YP_009620175.1,major_capsid
2108,YP_009620271.1,major_capsid
2109,YP_009622067.1,major_capsid
2110,YP_009797643.1,major_capsid
2111,YP_009837843.1,major_capsid
2112,YP_009801141.1,major_capsid
2113,YP_009801095.1,major_capsid
2114,YP_009801169.1,major_capsid
2115,YP_009804013.1,major_capsid
2116,YP_009805588.1,major_capsid
2117,YP_009806784.1,major_capsid
2118,YP_009807131.1,major_capsid
2119,YP_009815693.1,major_capsid
2120,YP_009815764.1,major_capsid
2121,YP_009815836.1,major_capsid
2122,YP_009815139.1,major_capsid
2123,YP_009126429.1,major_capsid
2124,YP_009819015.1,major_capsid
2125,YP_009849867.1,major_capsid
2126,YP_009883701.1,major_capsid
2127,YP_009884497.1,major_capsid
2128,YP_009884230.1,major_capsid
2129,YP_009884815.1,major_capsid
2130,YP_009885934.1,major_capsid
2131,YP_009018992.1,major_capsid
2132,YP_009215516.1,major_capsid
2133,YP_009997355.1,major_capsid
2134,YP_009997193.1,major_capsid
2135,YP_009997273.1,major_capsid
2136,YP_009997438.1,major_capsid
2137,YP_009997471.1,major_capsid
2138,YP_009303161.1,major_capsid
2139,YP_010049682.1,major_capsid
2140,YP_010051292.1,major_capsid
2141,YP_010051479.1,major_capsid
2142,YP_010051417.1,major_capsid
2143,YP_010051743.1,major_capsid
2144,YP_010051352.1,major_capsid
2145,YP_010051614.1,major_capsid
2146,YP_010051677.1,major_capsid
2147,YP_010115120.1,major_capsid
2148,YP_010089135.1,major_capsid
2149,YP_010089978.1,major_capsid
2150,YP_010082538.1,major_capsid
2151,YP_010082733.1,major_capsid
2152,YP_010099000.1,major_capsid
2153,YP_010103219.1,major_capsid
2154,NP_899609.1,major_capsid
2155,NP_817605.1,major_capsid
2156,YP_164744.1,major_capsid
2157,YP_009006291.1,major_capsid
2158,YP_009008409.1,major_capsid
2159,YP_009004775.1,major_capsid
2160,YP_009793601.1,major_capsid
2161,YP_009201384.1,major_capsid
2162,YP_009208712.1,major_capsid
2163,YP_009949178.1,major_capsid
2164,YP_010079236.1,major_capsid
2165,YP_009951000.1,major_capsid
2166,YP_009615427.1,major_capsid
2167,YP_010079029.1,major_capsid
2168,YP_010079351.1,major_capsid
2169,YP_010079433.1,major_capsid
2170,YP_010079111.1,major_capsid
2171,YP_010079192.1,major_capsid
2172,YP_009953002.1,major_capsid
2173,NP_037666.1,major_capsid
2174,YP_950534.1,major_capsid
2175,NP_523335.1,major_capsid
2176,YP_009792960.1,major_capsid
2177,NP_041997.1,major_capsid
2178,NP_044952.1,major_capsid
2179,NP_116499.1,major_capsid
2180,YP_010133227.1,major_capsid
2181,NP_042319.1,major_capsid
2182,NP_037701.1,major_capsid
2183,YP_008767312.1,major_capsid
2184,YP_008767313.1,major_capsid
2185,YP_009874089.1,major_capsid
2186,YP_001468466.1,major_capsid
2187,YP_001469619.1,major_capsid
2188,YP_009018699.1,major_capsid
2189,NP_891732.1,major_capsid
2190,NP_680487.1,major_capsid
2191,YP_001285361.1,major_capsid
2192,YP_238545.1,major_capsid
2193,YP_239726.1,major_capsid
2194,NP_049971.1,major_capsid
2195,NP_049929.1,major_capsid
2196,YP_762517.1,major_capsid
2197,NP_052108.1,major_capsid
2198,NP_052109.1,major_capsid
2199,NP_038327.1,major_capsid
2200,NP_663677.1,major_capsid
2201,NP_665929.1,major_capsid
2202,YP_010078041.1,major_capsid
2203,NP_075504.1,major_capsid
2204,NP_076616.1,major_capsid
2205,NP_076679.1,major_capsid
2206,NP_076738.1,major_capsid
2207,NP_510986.1,major_capsid
2208,NP_821152.1,major_capsid
2209,NP_536362.1,major_capsid
2210,NP_803339.1,major_capsid
2211,NP_612835.1,major_capsid
2212,NP_938058.1,major_capsid
2213,NP_853592.1,major_capsid
2214,NP_813774.1,major_capsid
2215,NP_817980.1,major_capsid
2216,YP_764266.1,major_capsid
2217,YP_009874138.1,major_capsid
2218,YP_239938.1,major_capsid
2219,YP_009041315.1,major_capsid
2220,NP_848296.1,major_capsid
2221,NP_858956.1,major_capsid
2222,NP_944284.1,major_capsid
2223,YP_006586.1,major_capsid
2224,YP_001039818.1,major_capsid
2225,YP_240903.1,major_capsid
2226,YP_239571.1,major_capsid
2227,YP_239648.1,major_capsid
2228,YP_239859.1,major_capsid
2229,YP_240005.1,major_capsid
2230,YP_240234.1,major_capsid
2231,YP_406393.1,major_capsid
2232,YP_003090181.1,major_capsid
2233,YP_654732.1,major_capsid
2234,YP_425009.1,major_capsid
2235,YP_512315.1,major_capsid
2236,YP_338188.1,major_capsid
2237,NP_839926.1,major_capsid
2238,YP_459969.1,major_capsid
2239,YP_764476.1,major_capsid
2240,YP_579208.1,major_capsid
2241,YP_001285582.1,major_capsid
2242,YP_717802.1,major_capsid
2243,YP_699941.1,major_capsid
2244,YP_002003562.1,major_capsid
2245,YP_002268008.1,major_capsid
2246,YP_007151675.1,major_capsid
2247,YP_007151740.1,major_capsid
2248,YP_007151612.1,major_capsid
2249,YP_001429943.1,major_capsid
2250,YP_005087453.1,major_capsid
2251,YP_001285679.1,major_capsid
2252,YP_002117758.1,major_capsid
2253,YP_001671977.1,major_capsid
2254,YP_002117674.1,major_capsid
2255,YP_001686741.1,major_capsid
2256,YP_001949782.1,major_capsid
2257,YP_001949783.1,major_capsid
2258,YP_007677276.1,major_capsid
2259,YP_007877939.1,major_capsid
2260,YP_003097339.1,major_capsid
2261,YP_002332404.1,major_capsid
2262,YP_002922237.1,major_capsid
2263,YP_002925169.1,major_capsid
2264,YP_003127294.1,major_capsid
2265,YP_003127140.1,major_capsid
2266,YP_003127192.1,major_capsid
2267,YP_003127243.1,major_capsid
2268,YP_003347548.1,major_capsid
2269,YP_009302210.1,major_capsid
2270,YP_007673099.1,major_capsid
2271,YP_008125644.1,major_capsid
2272,YP_008126425.1,major_capsid
2273,YP_007674500.1,major_capsid
2274,YP_009103797.1,major_capsid
2275,YP_009822208.1,major_capsid
2276,YP_009103533.1,major_capsid
2277,YP_009822263.1,major_capsid
2278,YP_009783030.1,major_capsid
2279,YP_007002215.1,major_capsid
2280,YP_004306684.1,major_capsid
2281,YP_007675586.1,major_capsid
2282,YP_004893877.1,major_capsid
2283,YP_007673748.1,major_capsid
2284,YP_004934112.1,major_capsid
2285,YP_010079787.1,major_capsid
2286,YP_007003558.1,major_capsid
2287,YP_007501015.1,major_capsid
2288,YP_007238131.1,major_capsid
2289,YP_008873595.1,major_capsid
2290,YP_004508477.1,major_capsid
2291,YP_007237911.1,major_capsid
2292,YP_009637640.1,major_capsid
2293,YP_009590867.1,major_capsid
2294,YP_009636181.1,major_capsid
2295,YP_009591172.1,major_capsid
2296,YP_009636924.1,major_capsid
2297,YP_009637147.1,major_capsid
2298,YP_009607942.1,major_capsid
2299,YP_009635774.1,major_capsid
2300,YP_009635607.1,major_capsid
2301,YP_009635692.1,major_capsid
2302,YP_009614532.1,major_capsid
2303,YP_009636071.1,major_capsid
2304,YP_009613911.1,major_capsid
2305,YP_009208421.1,major_capsid
2306,YP_004678755.1,major_capsid
2307,YP_008854220.1,major_capsid
2308,YP_008854044.1,major_capsid
2309,YP_009637916.1,major_capsid
2310,YP_006561266.1,major_capsid
2311,YP_009018021.1,major_capsid
2312,YP_004782186.1,major_capsid
2313,YP_007004551.1,major_capsid
2314,YP_009011773.1,major_capsid
2315,YP_009017592.1,major_capsid
2316,YP_009638100.1,major_capsid
2317,YP_009793108.1,major_capsid
2318,YP_009604789.1,major_capsid
2319,YP_009101210.1,major_capsid
2320,YP_007004365.1,major_capsid
2321,YP_007518389.1,major_capsid
2322,YP_007006230.1,major_capsid
2323,YP_007006072.1,major_capsid
2324,YP_006990304.1,major_capsid
2325,YP_006987037.1,major_capsid
2326,YP_006987798.1,major_capsid
2327,YP_006299956.1,major_capsid
2328,YP_007111708.1,major_capsid
2329,YP_007111958.1,major_capsid
2330,YP_007112281.1,major_capsid
2331,YP_007111581.1,major_capsid
2332,YP_007111642.1,major_capsid
2333,YP_007111441.1,major_capsid
2334,YP_007112018.1,major_capsid
2335,YP_007112422.1,major_capsid
2336,YP_007007015.1,major_capsid
2337,YP_009607656.1,major_capsid
2338,YP_006201538.1,major_capsid
2339,YP_007392389.1,major_capsid
2340,YP_007005732.1,major_capsid
2341,YP_006382285.1,major_capsid
2342,YP_007676745.1,major_capsid
2343,YP_008126701.1,major_capsid
2344,YP_006488675.1,major_capsid
2345,YP_008059862.1,major_capsid
2346,YP_009275783.1,major_capsid
2347,YP_009148813.1,major_capsid
2348,YP_007237117.1,major_capsid
2349,YP_007236009.1,major_capsid
2350,YP_010079750.1,major_capsid
2351,YP_007111880.1,major_capsid
2352,YP_006906032.1,major_capsid
2353,YP_006906546.1,major_capsid
2354,YP_006907135.1,major_capsid
2355,YP_006906499.1,major_capsid
2356,YP_006907089.1,major_capsid
2357,YP_006906019.1,major_capsid
2358,YP_008431145.1,major_capsid
2359,YP_007677515.1,major_capsid
2360,YP_006990233.1,major_capsid
2361,YP_007112776.1,major_capsid
2362,YP_009598336.1,major_capsid
2363,YP_009098231.1,major_capsid
2364,YP_008766800.1,major_capsid
2365,YP_008126104.1,major_capsid
2366,YP_008126105.1,major_capsid
2367,YP_008318156.1,major_capsid
2368,YP_009103190.1,major_capsid
2369,YP_008058803.1,major_capsid
2370,YP_009779096.1,major_capsid
2371,YP_009779308.1,major_capsid
2372,YP_009779523.1,major_capsid
2373,YP_009301634.1,major_capsid
2374,YP_009783267.1,major_capsid
2375,YP_008060494.1,major_capsid
2376,YP_009874388.1,major_capsid
2377,YP_010083315.1,major_capsid
2378,YP_009220064.1,major_capsid
2379,YP_008858642.1,major_capsid
2380,YP_008059978.1,major_capsid
2381,YP_008051637.1,major_capsid
2382,YP_008051231.1,major_capsid
2383,YP_008051948.1,major_capsid
2384,YP_008051491.1,major_capsid
2385,YP_008530303.1,major_capsid
2386,YP_008320341.1,major_capsid
2387,YP_008408964.1,major_capsid
2388,YP_008410171.1,major_capsid
2389,YP_008410403.1,major_capsid
2390,YP_009600936.1,major_capsid
2391,YP_008430671.1,major_capsid
2392,YP_008410030.1,major_capsid
2393,YP_008766839.1,major_capsid
2394,YP_008241890.1,major_capsid
2395,YP_009219078.1,major_capsid
2396,YP_008409406.1,major_capsid
2397,YP_009009154.1,major_capsid
2398,YP_008859449.1,major_capsid
2399,YP_008858292.1,major_capsid
2400,YP_008857499.1,major_capsid
2401,YP_009056192.1,major_capsid
2402,YP_008857285.1,major_capsid
2403,YP_008857949.1,major_capsid
2404,YP_009003379.1,major_capsid
2405,YP_009055570.1,major_capsid
2406,YP_008767370.1,major_capsid
2407,YP_008767249.1,major_capsid
2408,YP_008767250.1,major_capsid
2409,YP_008857877.1,major_capsid
2410,YP_009002663.1,major_capsid
2411,YP_009007453.1,major_capsid
2412,YP_009004377.1,major_capsid
2413,YP_008859038.1,major_capsid
2414,YP_008858740.1,major_capsid
2415,YP_009030968.1,major_capsid
2416,YP_009006743.1,major_capsid
2417,YP_009275667.1,major_capsid
2418,YP_009004196.1,major_capsid
2419,YP_009031985.1,major_capsid
2420,YP_009045036.1,major_capsid
2421,YP_009030231.1,major_capsid
2422,YP_009616212.1,major_capsid
2423,YP_009055679.1,major_capsid
2424,YP_009793435.1,major_capsid
2425,YP_009043094.1,major_capsid
2426,YP_009043466.1,major_capsid
2427,YP_009032403.1,major_capsid
2428,YP_009103075.1,major_capsid
2429,YP_009963925.1,major_capsid
2430,YP_009218426.1,major_capsid
2431,YP_009043262.1,major_capsid
2432,YP_009153210.1,major_capsid
2433,YP_009153564.1,major_capsid
2434,YP_009153880.1,major_capsid
2435,YP_009152712.1,major_capsid
2436,YP_009209263.1,major_capsid
2437,YP_009098017.1,major_capsid
2438,YP_009099548.1,major_capsid
2439,YP_009124559.1,major_capsid
2440,YP_009123966.1,major_capsid
2441,YP_009111277.1,major_capsid
2442,YP_009208898.1,major_capsid
2443,YP_009101383.1,major_capsid
2444,YP_009125000.1,major_capsid
2445,YP_009102826.1,major_capsid
2446,YP_009201643.1,major_capsid
2447,YP_009205143.1,major_capsid
2448,YP_009100023.1,major_capsid
2449,YP_008058174.1,major_capsid
2450,YP_009304452.1,major_capsid
2451,YP_009300934.1,major_capsid
2452,YP_009152046.1,major_capsid
2453,YP_009152652.1,major_capsid
2454,YP_009213231.1,major_capsid
2455,YP_009277313.1,major_capsid
2456,YP_009277246.1,major_capsid
2457,YP_009125483.1,major_capsid
2458,YP_009222297.1,major_capsid
2459,YP_009113069.1,major_capsid
2460,YP_009195914.1,major_capsid
2461,YP_009214466.1,major_capsid
2462,YP_009222827.1,major_capsid
2463,YP_009200436.1,major_capsid
2464,YP_009188486.1,major_capsid
2465,YP_009209054.1,major_capsid
2466,YP_009188211.1,major_capsid
2467,YP_009195195.1,major_capsid
2468,YP_009197950.1,major_capsid
2469,YP_009202213.1,major_capsid
2470,YP_009224871.1,major_capsid
2471,YP_009598528.1,major_capsid
2472,YP_009203450.1,major_capsid
2473,YP_009218324.2,major_capsid
2474,YP_006908833.1,major_capsid
2475,YP_009212756.1,major_capsid
2476,YP_009205682.1,major_capsid
2477,YP_009782117.1,major_capsid
2478,YP_009782362.1,major_capsid
2479,YP_009204069.1,major_capsid
2480,YP_009209226.1,major_capsid
2481,YP_009203207.1,major_capsid
2482,YP_009193818.1,major_capsid
2483,YP_009196104.1,major_capsid
2484,YP_009593414.1,major_capsid
2485,YP_009201915.1,major_capsid
2486,YP_009874870.1,major_capsid
2487,YP_009875210.1,major_capsid
2488,YP_009874651.1,major_capsid
2489,YP_009874982.1,major_capsid
2490,YP_009875041.1,major_capsid
2491,YP_009874704.1,major_capsid
2492,YP_009875094.1,major_capsid
2493,YP_009874598.1,major_capsid
2494,YP_009875264.1,major_capsid
2495,YP_009874757.1,major_capsid
2496,YP_009875151.1,major_capsid
2497,YP_009874815.1,major_capsid
2498,YP_009874924.1,major_capsid
2499,YP_009875382.1,major_capsid
2500,YP_009875326.1,major_capsid
2501,YP_009875431.1,major_capsid
2502,YP_009874549.1,major_capsid
2503,YP_009218140.1,major_capsid
2504,YP_009198350.1,major_capsid
2505,YP_009225300.1,major_capsid
2506,YP_009829970.1,major_capsid
2507,YP_009221392.1,major_capsid
2508,YP_009603630.1,major_capsid
2509,YP_009159969.1,major_capsid
2510,YP_009593693.1,major_capsid
2511,YP_009198111.1,major_capsid
2512,YP_009785376.1,major_capsid
2513,YP_009782905.1,major_capsid
2514,YP_009198785.1,major_capsid
2515,YP_009782605.1,major_capsid
2516,YP_009204261.1,major_capsid
2517,YP_009203998.1,major_capsid
2518,YP_009593902.1,major_capsid
2519,YP_009224280.1,major_capsid
2520,YP_009197681.1,major_capsid
2521,YP_009193903.1,major_capsid
2522,YP_009207678.1,major_capsid
2523,YP_009188720.1,major_capsid
2524,YP_009211094.1,major_capsid
2525,YP_009199690.1,major_capsid
2526,YP_009324860.1,major_capsid
2527,YP_009214284.1,major_capsid
2528,YP_009304034.1,major_capsid
2529,YP_009195255.1,major_capsid
2530,YP_009187684.1,major_capsid
2531,YP_009177505.1,major_capsid
2532,YP_009948678.1,major_capsid
2533,YP_009187302.1,major_capsid
2534,YP_009206664.1,major_capsid
2535,YP_009201804.1,major_capsid
2536,YP_009197526.1,major_capsid
2537,YP_009208843.1,major_capsid
2538,YP_009191351.1,major_capsid
2539,YP_009268874.1,major_capsid
2540,YP_009276438.1,major_capsid
2541,YP_009187981.1,major_capsid
2542,YP_009830081.1,major_capsid
2543,YP_009286663.1,major_capsid
2544,YP_009289331.1,major_capsid
2545,YP_009323538.1,major_capsid
2546,YP_009292647.1,major_capsid
2547,YP_009325109.1,major_capsid
2548,YP_009324287.1,major_capsid
2549,YP_009595764.1,major_capsid
2550,YP_009300790.1,major_capsid
2551,YP_009303389.1,major_capsid
2552,YP_009303001.1,major_capsid
2553,YP_009304337.1,major_capsid
2554,YP_009303764.1,major_capsid
2555,YP_009792442.1,major_capsid
2556,YP_009276631.1,major_capsid
2557,YP_009275573.1,major_capsid
2558,YP_009276534.1,major_capsid
2559,YP_009284657.1,major_capsid
2560,YP_009291565.1,major_capsid
2561,YP_009286206.1,major_capsid
2562,YP_009287204.1,major_capsid
2563,YP_009278600.1,major_capsid
2564,YP_009287663.1,major_capsid
2565,YP_009277861.1,major_capsid
2566,YP_009283760.1,major_capsid
2567,YP_009278899.1,major_capsid
2568,YP_009830738.1,major_capsid
2569,YP_009285253.1,major_capsid
2570,YP_009786248.1,major_capsid
2571,YP_009875639.1,major_capsid
2572,YP_009875695.1,major_capsid
2573,YP_009875863.1,major_capsid
2574,YP_009875806.1,major_capsid
2575,YP_009875753.1,major_capsid
2576,YP_009321022.1,major_capsid
2577,YP_010088771.1,major_capsid
2578,YP_009322548.1,major_capsid
2579,YP_009291961.1,major_capsid
2580,YP_009289816.1,major_capsid
2581,YP_009786902.1,major_capsid
2582,YP_010060459.1,major_capsid
2583,YP_009596591.1,major_capsid
2584,YP_009831588.1,major_capsid
2585,YP_009999007.1,major_capsid
2586,YP_009999127.1,major_capsid
2587,YP_009787431.1,major_capsid
2588,YP_009787489.1,major_capsid
2589,YP_009787541.1,major_capsid
2590,YP_009832554.1,major_capsid
2591,YP_009787810.1,major_capsid
2592,YP_009999373.1,major_capsid
2593,YP_010083372.1,major_capsid
2594,YP_009788398.1,major_capsid
2595,YP_009842075.1,major_capsid
2596,YP_009789010.1,major_capsid
2597,YP_009789041.1,major_capsid
2598,YP_009962357.1,major_capsid
2599,YP_009832446.1,major_capsid
2600,YP_009966365.1,major_capsid
2601,YP_009876343.1,major_capsid
2602,YP_009958656.1,major_capsid
2603,YP_009600725.1,major_capsid
2604,YP_009602125.1,major_capsid
2605,YP_010059975.1,major_capsid
2606,YP_009908543.1,major_capsid
2607,YP_009964574.1,major_capsid
2608,YP_009964731.1,major_capsid
2609,YP_009951095.1,major_capsid
2610,YP_009610589.1,major_capsid
2611,YP_009610821.1,major_capsid
2612,YP_009611042.1,major_capsid
2613,YP_009611261.1,major_capsid
2614,YP_009611488.1,major_capsid
2615,YP_009791290.1,major_capsid
2616,YP_009834134.1,major_capsid
2617,YP_009998496.1,major_capsid
2618,YP_009791685.1,major_capsid
2619,YP_009791731.1,major_capsid
2620,YP_009791775.1,major_capsid
2621,YP_009964968.1,major_capsid
2622,YP_010080496.1,major_capsid
2623,YP_010080567.1,major_capsid
2624,YP_010080605.1,major_capsid
2625,YP_010080642.1,major_capsid
2626,YP_010080716.1,major_capsid
2627,YP_010080753.1,major_capsid
2628,YP_010080790.1,major_capsid
2629,YP_010092031.1,major_capsid
2630,YP_009878828.1,major_capsid
2631,YP_009878880.1,major_capsid
2632,YP_009878934.1,major_capsid
2633,YP_009878988.1,major_capsid
2634,YP_009879043.1,major_capsid
2635,YP_009879097.1,major_capsid
2636,YP_009879150.1,major_capsid
2637,YP_009879203.1,major_capsid
2638,YP_009879258.1,major_capsid
2639,YP_010083603.1,major_capsid
2640,YP_009877819.1,major_capsid
2641,YP_009877878.1,major_capsid
2642,YP_009877926.1,major_capsid
2643,YP_009877982.1,major_capsid
2644,YP_009878033.1,major_capsid
2645,YP_009878088.1,major_capsid
2646,YP_009878148.1,major_capsid
2647,YP_009878202.1,major_capsid
2648,YP_009878263.1,major_capsid
2649,YP_009878320.1,major_capsid
2650,YP_009878368.1,major_capsid
2651,YP_009878421.1,major_capsid
2652,YP_009878474.1,major_capsid
2653,YP_009878525.1,major_capsid
2654,YP_009878570.1,major_capsid
2655,YP_009878624.1,major_capsid
2656,YP_009878677.1,major_capsid
2657,YP_009878731.1,major_capsid
2658,YP_009878779.1,major_capsid
2659,YP_009835596.1,major_capsid
2660,YP_009964890.1,major_capsid
2661,YP_009955822.1,major_capsid
2662,YP_009963705.1,major_capsid
2663,YP_009795485.1,major_capsid
2664,YP_010060976.1,major_capsid
2665,YP_009835935.1,major_capsid
2666,YP_009620683.1,major_capsid
2667,YP_009702220.1,major_capsid
2668,YP_009835848.1,major_capsid
2669,YP_010079526.1,major_capsid
2670,YP_010083879.1,major_capsid
2671,YP_010083746.1,major_capsid
2672,YP_010083681.1,major_capsid
2673,YP_010083814.1,major_capsid
2674,YP_010083116.1,major_capsid
2675,YP_009797008.1,major_capsid
2676,YP_009836549.1,major_capsid
2677,YP_009836624.1,major_capsid
2678,YP_009836335.1,major_capsid
2679,YP_009836414.1,major_capsid
2680,YP_009836484.1,major_capsid
2681,YP_009797818.1,major_capsid
2682,YP_009880356.1,major_capsid
2683,YP_009964037.1,major_capsid
2684,YP_009998416.1,major_capsid
2685,YP_009957307.1,major_capsid
2686,YP_009954382.1,major_capsid
2687,YP_009799415.1,major_capsid
