,accession,label
2074,YP_009785940.1,major_capsid
2075,YP_009302422.1,major_capsid
2076,YP_009303078.1,major_capsid
2077,YP_009301281.1,major_capsid
2078,YP_009303308.1,major_capsid
2079,YP_009323885.1,major_capsid
2080,YP_009875625.1,major_capsid
2081,YP_009302767.1,major_capsid
2082,YP_009301448.1,major_capsid
2083,YP_009595854.1,major_capsid
2084,YP_009276467.1,major_capsid
2085,YP_009323080.1,major_capsid
2086,YP_009287486.1,major_capsid
2087,YP_009290977.1,major_capsid
2088,YP_009282256.1,major_capsid
2089,YP_009787334.1,major_capsid
2090,YP_009597506.1,major_capsid
2091,YP_009599179.1,major_capsid
2092,YP_009876489.1,major_capsid
2093,YP_009790304.1,major_capsid
2094,YP_009013371.1,major_capsid
2095,YP_009609699.1,major_capsid
2096,YP_009609949.1,major_capsid
2097,YP_009610025.1,major_capsid
2098,YP_009610227.1,major_capsid
2099,YP_009791559.1,major_capsid
2100,YP_009612387.1,major_capsid
2101,YP_009612462.1,major_capsid
2102,YP_009794979.1,major_capsid
2103,YP_009804138.1,major_capsid
2104,YP_009615091.1,major_capsid
2105,YP_009621078.1,major_capsid
2106,YP_009796180.1,major_capsid
2107,YP_009796401.1,major_capsid
2108,YP_009879689.1,major_capsid
2109,YP_009622067.1,major_capsid
2110,YP_009622400.1,major_capsid
2111,YP_009801095.1,major_capsid
2112,YP_008532065.1,major_capsid
2113,YP_009804796.1,major_capsid
2114,YP_009804963.1,major_capsid
2115,YP_009806061.1,major_capsid
2116,YP_009805588.1,major_capsid
2117,YP_009806784.1,major_capsid
2118,YP_009838361.1,major_capsid
2119,YP_009808899.1,major_capsid
2120,YP_009807131.1,major_capsid
2121,YP_009882046.1,major_capsid
2122,YP_009815693.1,major_capsid
2123,YP_009815764.1,major_capsid
2124,YP_009815836.1,major_capsid
2125,YP_009814979.1,major_capsid
2126,YP_009816856.1,major_capsid
2127,YP_009819015.1,major_capsid
2128,YP_009882856.1,major_capsid
2129,YP_009849823.1,major_capsid
2130,YP_009883481.1,major_capsid
2131,YP_009849867.1,major_capsid
2132,YP_009883268.1,major_capsid
2133,YP_009884161.1,major_capsid
2134,YP_009884497.1,major_capsid
2135,YP_009884230.1,major_capsid
2136,YP_009884815.1,major_capsid
2137,YP_009885934.1,major_capsid
2138,YP_009889361.1,major_capsid
2139,YP_009857764.1,major_capsid
2140,YP_009778093.1,major_capsid
2141,YP_009018992.1,major_capsid
2142,YP_009215516.1,major_capsid
2143,YP_009997355.1,major_capsid
2144,YP_009997193.1,major_capsid
2145,YP_009997273.1,major_capsid
2146,YP_009997438.1,major_capsid
2147,YP_009997471.1,major_capsid
2148,YP_010049990.1,major_capsid
2149,YP_010050360.1,major_capsid
2150,YP_010050299.1,major_capsid
2151,YP_010050051.1,major_capsid
2152,YP_010050479.1,major_capsid
2153,YP_010050419.1,major_capsid
2154,YP_010049803.1,major_capsid
2155,YP_010049928.1,major_capsid
2156,YP_010050177.1,major_capsid
2157,YP_010050544.1,major_capsid
2158,YP_010049864.1,major_capsid
2159,YP_010050236.1,major_capsid
2160,YP_010050109.1,major_capsid
2161,YP_010051101.1,major_capsid
2162,YP_010051292.1,major_capsid
2163,YP_010051417.1,major_capsid
2164,YP_010051352.1,major_capsid
2165,YP_010051614.1,major_capsid
2166,YP_010051677.1,major_capsid
2167,YP_010115120.1,major_capsid
2168,YP_010089978.1,major_capsid
2169,YP_010092694.1,major_capsid
2170,YP_010093840.1,major_capsid
2171,YP_010097432.1,major_capsid
2172,YP_010098099.1,major_capsid
2173,YP_010098733.1,major_capsid
2174,YP_010115088.1,major_capsid
2175,NP_899609.1,major_capsid
2176,YP_164744.1,major_capsid
2177,YP_004327199.1,major_capsid
2178,YP_007002476.1,major_capsid
2179,YP_008857641.1,major_capsid
2180,YP_009800370.1,major_capsid
2181,YP_007236347.2,major_capsid
2182,YP_007236873.1,major_capsid
2183,YP_009006291.1,major_capsid
2184,YP_007348355.1,major_capsid
2185,YP_008857046.1,major_capsid
2186,YP_008772090.1,major_capsid
2187,YP_009793601.1,major_capsid
2188,YP_009623463.1,major_capsid
2189,YP_009201384.1,major_capsid
2190,YP_009203187.1,major_capsid
2191,YP_009223409.1,major_capsid
2192,YP_009199993.1,major_capsid
2193,YP_009186944.1,major_capsid
2194,YP_009273811.1,major_capsid
2195,YP_009291185.1,major_capsid
2196,YP_009949178.1,major_capsid
2197,YP_009598105.1,major_capsid
2198,YP_009604683.1,major_capsid
2199,YP_009951000.1,major_capsid
2200,YP_009615427.1,major_capsid
2201,YP_010062051.1,major_capsid
2202,YP_009953002.1,major_capsid
2203,NP_523335.1,major_capsid
2204,YP_009792960.1,major_capsid
2205,NP_041997.1,major_capsid
2206,NP_958060.1,major_capsid
2207,NP_061502.1,major_capsid
2208,NP_116499.1,major_capsid
2209,YP_010133227.1,major_capsid
2210,NP_542595.2,major_capsid
2211,NP_042319.1,major_capsid
2212,YP_008767312.1,major_capsid
2213,YP_008767313.1,major_capsid
2214,YP_001468466.1,major_capsid
2215,YP_001469619.1,major_capsid
2216,YP_009018699.1,major_capsid
2217,YP_002308412.1,major_capsid
2218,NP_891732.1,major_capsid
2219,NP_680487.1,major_capsid
2220,NP_599037.1,major_capsid
2221,YP_006907308.1,major_capsid
2222,YP_008318484.1,major_capsid
2223,YP_007392281.1,major_capsid
2224,NP_944891.1,major_capsid
2225,NP_543092.1,major_capsid
2226,NP_052108.1,major_capsid
2227,NP_052109.1,major_capsid
2228,NP_663677.1,major_capsid
2229,NP_075504.1,major_capsid
2230,NP_076616.1,major_capsid
2231,NP_076679.1,major_capsid
2232,NP_821152.1,major_capsid
2233,NP_700379.1,major_capsid
2234,NP_536362.1,major_capsid
2235,NP_803339.1,major_capsid
2236,NP_612835.1,major_capsid
2237,NP_938058.1,major_capsid
2238,NP_853592.1,major_capsid
2239,YP_008318328.1,major_capsid
2240,YP_239938.1,major_capsid
2241,NP_848296.1,major_capsid
2242,NP_858956.1,major_capsid
2243,NP_944284.1,major_capsid
2244,YP_024928.1,major_capsid
2245,YP_238492.1,major_capsid
2246,YP_239859.1,major_capsid
2247,YP_240005.1,major_capsid
2248,YP_240234.1,major_capsid
2249,YP_406393.1,major_capsid
2250,YP_293748.1,major_capsid
2251,YP_003090181.1,major_capsid
2252,YP_654732.1,major_capsid
2253,YP_512264.1,major_capsid
2254,YP_425009.1,major_capsid
2255,YP_512315.1,major_capsid
2256,YP_338188.1,major_capsid
2257,NP_839926.1,major_capsid
2258,YP_459969.1,major_capsid
2259,YP_764476.1,major_capsid
2260,YP_655596.1,major_capsid
2261,YP_001285582.1,major_capsid
2262,YP_717802.1,major_capsid
2263,YP_002003562.1,major_capsid
2264,YP_002268008.1,major_capsid
2265,YP_001111033.1,major_capsid
2266,YP_009167770.1,major_capsid
2267,YP_001429943.1,major_capsid
2268,YP_005087453.1,major_capsid
2269,YP_001686874.1,major_capsid
2270,YP_001285679.1,major_capsid
2271,YP_002117758.1,major_capsid
2272,YP_001671977.1,major_capsid
2273,YP_002117674.1,major_capsid
2274,YP_001949782.1,major_capsid
2275,YP_001949783.1,major_capsid
2276,YP_007677276.1,major_capsid
2277,YP_007877939.1,major_capsid
2278,YP_003097339.1,major_capsid
2279,YP_002332404.1,major_capsid
2280,YP_002922237.1,major_capsid
2281,YP_002922847.1,major_capsid
2282,YP_009031355.1,major_capsid
2283,YP_003347548.1,major_capsid
2284,YP_009302210.1,major_capsid
2285,YP_009169185.1,major_capsid
2286,YP_009168987.1,major_capsid
2287,YP_008125644.1,major_capsid
2288,YP_008126425.1,major_capsid
2289,YP_007676490.1,major_capsid
2290,YP_009103797.1,major_capsid
2291,YP_009822208.1,major_capsid
2292,YP_009103533.1,major_capsid
2293,YP_009822263.1,major_capsid
2294,YP_009783030.1,major_capsid
2295,YP_004301421.1,major_capsid
2296,YP_007675586.1,major_capsid
2297,YP_004893877.1,major_capsid
2298,YP_004306451.1,major_capsid
2299,YP_007003511.1,major_capsid
2300,YP_007003206.1,major_capsid
2301,YP_007003558.1,major_capsid
2302,YP_007501015.1,major_capsid
2303,YP_007237911.1,major_capsid
2304,YP_009590867.1,major_capsid
2305,YP_009636181.1,major_capsid
2306,YP_009591172.1,major_capsid
2307,YP_009636924.1,major_capsid
2308,YP_009637147.1,major_capsid
2309,YP_009607942.1,major_capsid
2310,YP_009635428.1,major_capsid
2311,YP_009635853.1,major_capsid
2312,YP_009635987.1,major_capsid
2313,YP_009636071.1,major_capsid
2314,YP_009208421.1,major_capsid
2315,YP_004678755.1,major_capsid
2316,YP_009606690.1,major_capsid
2317,YP_009018021.1,major_capsid
2318,YP_009017002.1,major_capsid
2319,YP_009014098.1,major_capsid
2320,YP_009011773.1,major_capsid
2321,YP_009017592.1,major_capsid
2322,YP_009017150.1,major_capsid
2323,YP_009013912.1,major_capsid
2324,YP_009793108.1,major_capsid
2325,YP_008430764.1,major_capsid
2326,YP_009017070.1,major_capsid
2327,YP_009018800.1,major_capsid
2328,YP_009638278.1,major_capsid
2329,YP_004934685.1,major_capsid
2330,YP_007004365.1,major_capsid
2331,YP_009149581.1,major_capsid
2332,YP_007518389.1,major_capsid
2333,YP_007006230.1,major_capsid
2334,YP_007006072.1,major_capsid
2335,YP_006990304.1,major_capsid
2336,YP_006987037.1,major_capsid
2337,YP_006987798.1,major_capsid
2338,YP_006299956.1,major_capsid
2339,YP_007236660.1,major_capsid
2340,YP_007007015.1,major_capsid
2341,YP_009607486.1,major_capsid
2342,YP_007392389.1,major_capsid
2343,YP_009008364.1,major_capsid
2344,YP_007005732.1,major_capsid
2345,YP_007676745.1,major_capsid
2346,YP_008239561.1,major_capsid
2347,YP_006382935.1,major_capsid
2348,YP_010062918.1,major_capsid
2349,YP_006488675.1,major_capsid
2350,YP_008059862.1,major_capsid
2351,YP_007677130.1,major_capsid
2352,YP_009638471.1,major_capsid
2353,YP_009150189.1,major_capsid
2354,YP_009148813.1,major_capsid
2355,YP_007349199.1,major_capsid
2356,YP_007237117.1,major_capsid
2357,YP_009638672.1,major_capsid
2358,YP_009638757.1,major_capsid
2359,YP_009147453.1,major_capsid
2360,YP_009638844.1,major_capsid
2361,YP_007111880.1,major_capsid
2362,YP_009151278.1,major_capsid
2363,YP_006906032.1,major_capsid
2364,YP_006906546.1,major_capsid
2365,YP_006907135.1,major_capsid
2366,YP_006906499.1,major_capsid
2367,YP_006907089.1,major_capsid
2368,YP_006906019.1,major_capsid
2369,YP_007677424.1,major_capsid
2370,YP_008766800.1,major_capsid
2371,YP_009103190.1,major_capsid
2372,YP_009150832.1,major_capsid
2373,YP_008058803.1,major_capsid
2374,YP_009779096.1,major_capsid
2375,YP_009779308.1,major_capsid
2376,YP_009779523.1,major_capsid
2377,YP_010083315.1,major_capsid
2378,YP_007869817.1,major_capsid
2379,YP_009606435.1,major_capsid
2380,YP_009226318.1,major_capsid
2381,YP_009220064.1,major_capsid
2382,YP_008858642.1,major_capsid
2383,YP_008059978.1,major_capsid
2384,YP_008051637.1,major_capsid
2385,YP_008051948.1,major_capsid
2386,YP_008051783.1,major_capsid
2387,YP_008051491.1,major_capsid
2388,YP_008530303.1,major_capsid
2389,YP_008408964.1,major_capsid
2390,YP_008410171.1,major_capsid
2391,YP_008410403.1,major_capsid
2392,YP_009219540.1,major_capsid
2393,YP_008410030.1,major_capsid
2394,YP_008766839.1,major_capsid
2395,YP_008409406.1,major_capsid
2396,YP_009009154.1,major_capsid
2397,YP_008409311.1,major_capsid
2398,YP_008859449.1,major_capsid
2399,YP_008858292.1,major_capsid
2400,YP_008857499.1,major_capsid
2401,YP_008857285.1,major_capsid
2402,YP_009003379.1,major_capsid
2403,YP_009003380.1,major_capsid
2404,YP_008767370.1,major_capsid
2405,YP_008771435.1,major_capsid
2406,YP_008766869.1,major_capsid
2407,YP_008767249.1,major_capsid
2408,YP_008767250.1,major_capsid
2409,YP_009002663.1,major_capsid
2410,YP_009056526.1,major_capsid
2411,YP_009055350.1,major_capsid
2412,YP_009056064.1,major_capsid
2413,YP_009005760.1,major_capsid
2414,YP_009005573.1,major_capsid
2415,YP_008858740.1,major_capsid
2416,YP_009148482.1,major_capsid
2417,YP_009005854.1,major_capsid
2418,YP_009007207.1,major_capsid
2419,YP_009006607.1,major_capsid
2420,YP_009227036.1,major_capsid
2421,YP_009030968.1,major_capsid
2422,YP_009275667.1,major_capsid
2423,YP_009004196.1,major_capsid
2424,YP_009009853.1,major_capsid
2425,YP_009009062.1,major_capsid
2426,YP_009009755.1,major_capsid
2427,YP_009009994.1,major_capsid
2428,YP_009045036.1,major_capsid
2429,YP_009616212.1,major_capsid
2430,YP_009055679.1,major_capsid
2431,YP_009793435.1,major_capsid
2432,YP_009043094.1,major_capsid
2433,YP_009043466.1,major_capsid
2434,YP_009031875.1,major_capsid
2435,YP_009032403.1,major_capsid
2436,YP_009103075.1,major_capsid
2437,YP_009036981.1,major_capsid
2438,YP_009035603.1,major_capsid
2439,YP_009149232.1,major_capsid
2440,YP_009153210.1,major_capsid
2441,YP_009153564.1,major_capsid
2442,YP_009153880.1,major_capsid
2443,YP_009152712.1,major_capsid
2444,YP_009146944.1,major_capsid
2445,YP_009209263.1,major_capsid
2446,YP_009606790.1,major_capsid
2447,YP_009056463.1,major_capsid
2448,YP_009124559.1,major_capsid
2449,YP_009123966.1,major_capsid
2450,YP_009111277.1,major_capsid
2451,YP_009204961.1,major_capsid
2452,YP_009124932.1,major_capsid
2453,YP_009067086.1,major_capsid
2454,YP_009101383.1,major_capsid
2455,YP_009125000.1,major_capsid
2456,YP_009151916.1,major_capsid
2457,YP_009102826.1,major_capsid
2458,YP_009145718.1,major_capsid
2459,YP_009201643.1,major_capsid
2460,YP_009205143.1,major_capsid
2461,YP_009100023.1,major_capsid
2462,YP_008058174.1,major_capsid
2463,YP_009304452.1,major_capsid
2464,YP_009300934.1,major_capsid
2465,YP_009302942.1,major_capsid
2466,YP_009102190.1,major_capsid
2467,YP_009197131.1,major_capsid
2468,YP_009221025.1,major_capsid
2469,YP_009147325.1,major_capsid
2470,YP_009152046.1,major_capsid
2471,YP_009152652.1,major_capsid
2472,YP_009205391.1,major_capsid
2473,YP_009152981.1,major_capsid
2474,YP_009213231.1,major_capsid
2475,YP_009277313.1,major_capsid
2476,YP_009276932.1,major_capsid
2477,YP_009217929.1,major_capsid
2478,YP_009277246.1,major_capsid
2479,YP_009277376.1,major_capsid
2480,YP_009146303.1,major_capsid
2481,YP_009125483.1,major_capsid
2482,YP_009600443.1,major_capsid
2483,YP_009207757.1,major_capsid
2484,YP_009784989.1,major_capsid
2485,YP_009222827.1,major_capsid
2486,YP_009188486.1,major_capsid
2487,YP_009218324.2,major_capsid
2488,YP_009212756.1,major_capsid
2489,YP_009205682.1,major_capsid
2490,YP_009200798.1,major_capsid
2491,YP_009204069.1,major_capsid
2492,YP_009209226.1,major_capsid
2493,YP_009287415.1,major_capsid
2494,YP_009218140.1,major_capsid
2495,YP_009225300.1,major_capsid
2496,YP_009217859.1,major_capsid
2497,YP_009218818.1,major_capsid
2498,YP_009191747.1,major_capsid
2499,YP_009785148.1,major_capsid
2500,YP_009829970.1,major_capsid
2501,YP_009221392.1,major_capsid
2502,YP_009603630.1,major_capsid
2503,YP_009159969.1,major_capsid
2504,YP_009593693.1,major_capsid
2505,YP_009198111.1,major_capsid
2506,YP_009785376.1,major_capsid
2507,YP_009204103.1,major_capsid
2508,YP_009204261.1,major_capsid
2509,YP_009177325.1,major_capsid
2510,YP_009593902.1,major_capsid
2511,YP_009224280.1,major_capsid
2512,YP_009197681.1,major_capsid
2513,YP_009592376.1,major_capsid
2514,YP_009215022.1,major_capsid
2515,YP_009214683.1,major_capsid
2516,YP_009188720.1,major_capsid
2517,YP_009211094.1,major_capsid
2518,YP_009199690.1,major_capsid
2519,YP_009276877.1,major_capsid
2520,YP_009606593.1,major_capsid
2521,YP_010012467.1,major_capsid
2522,YP_009210700.1,major_capsid
2523,YP_009224749.1,major_capsid
2524,YP_009193643.1,major_capsid
2525,YP_009195255.1,major_capsid
2526,YP_009199397.1,major_capsid
2527,YP_009211042.1,major_capsid
2528,YP_009187684.1,major_capsid
2529,YP_009177505.1,major_capsid
2530,YP_009187302.1,major_capsid
2531,YP_009201498.1,major_capsid
2532,YP_009191351.1,major_capsid
2533,YP_009268874.1,major_capsid
2534,YP_009190874.1,major_capsid
2535,YP_009304673.1,major_capsid
2536,YP_009285515.1,major_capsid
2537,YP_009301839.1,major_capsid
2538,YP_009286663.1,major_capsid
2539,YP_009289331.1,major_capsid
2540,YP_009324719.1,major_capsid
2541,YP_009324792.1,major_capsid
2542,YP_009323538.1,major_capsid
2543,YP_009282346.1,major_capsid
2544,YP_009324287.1,major_capsid
2545,YP_009303472.1,major_capsid
2546,YP_009304577.1,major_capsid
2547,YP_009304914.1,major_capsid
2548,YP_009302320.1,major_capsid
2549,YP_009595697.1,major_capsid
2550,YP_009616859.1,major_capsid
2551,YP_009304198.1,major_capsid
2552,YP_009300790.1,major_capsid
2553,YP_009304120.1,major_capsid
2554,YP_009301367.1,major_capsid
2555,YP_009286051.1,major_capsid
2556,YP_009301749.1,major_capsid
2557,YP_009303389.1,major_capsid
2558,YP_009302842.1,major_capsid
2559,YP_009304337.1,major_capsid
2560,YP_009303952.1,major_capsid
2561,YP_009281374.1,major_capsid
2562,YP_009792442.1,major_capsid
2563,YP_009276631.1,major_capsid
2564,YP_009275573.1,major_capsid
2565,YP_009276534.1,major_capsid
2566,YP_009274951.1,major_capsid
2567,YP_009291565.1,major_capsid
2568,YP_009324609.1,major_capsid
2569,YP_009287204.1,major_capsid
2570,YP_009278600.1,major_capsid
2571,YP_009287663.1,major_capsid
2572,YP_009277861.1,major_capsid
2573,YP_009283760.1,major_capsid
2574,YP_009279167.1,major_capsid
2575,YP_009288239.1,major_capsid
2576,YP_010056639.1,major_capsid
2577,YP_009321022.1,major_capsid
2578,YP_010088771.1,major_capsid
2579,YP_009322548.1,major_capsid
2580,YP_009287223.1,major_capsid
2581,YP_009291961.1,major_capsid
2582,YP_009289816.1,major_capsid
2583,YP_009596219.1,major_capsid
2584,YP_009289666.1,major_capsid
2585,YP_009786902.1,major_capsid
2586,YP_010063183.1,major_capsid
2587,YP_010062403.1,major_capsid
2588,YP_010080388.1,major_capsid
2589,YP_009831588.1,major_capsid
2590,YP_009999007.1,major_capsid
2591,YP_009999127.1,major_capsid
2592,YP_009787431.1,major_capsid
2593,YP_009787489.1,major_capsid
2594,YP_009787541.1,major_capsid
2595,YP_009832554.1,major_capsid
2596,YP_010061623.1,major_capsid
2597,YP_009831706.1,major_capsid
2598,YP_009787723.1,major_capsid
2599,YP_009999373.1,major_capsid
2600,YP_010062580.1,major_capsid
2601,YP_010083372.1,major_capsid
2602,YP_009788398.1,major_capsid
2603,YP_010062830.1,major_capsid
2604,YP_009842075.1,major_capsid
2605,YP_009789010.1,major_capsid
2606,YP_009789041.1,major_capsid
2607,YP_009962357.1,major_capsid
2608,YP_009832446.1,major_capsid
2609,YP_009966365.1,major_capsid
2610,YP_009789838.1,major_capsid
2611,YP_009600258.1,major_capsid
2612,YP_009958656.1,major_capsid
2613,YP_009600725.1,major_capsid
2614,YP_009602125.1,major_capsid
2615,YP_010063921.1,major_capsid
2616,YP_009790834.1,major_capsid
2617,YP_010012977.1,major_capsid
2618,YP_010012846.1,major_capsid
2619,YP_009951095.1,major_capsid
2620,YP_010012595.1,major_capsid
2621,YP_009610589.1,major_capsid
2622,YP_009610821.1,major_capsid
2623,YP_009611042.1,major_capsid
2624,YP_009611261.1,major_capsid
2625,YP_009611488.1,major_capsid
2626,YP_009834134.1,major_capsid
2627,YP_009998496.1,major_capsid
2628,YP_009791685.1,major_capsid
2629,YP_009791731.1,major_capsid
2630,YP_009791775.1,major_capsid
2631,YP_010064012.1,major_capsid
2632,YP_009618579.1,major_capsid
2633,YP_009618710.1,major_capsid
2634,YP_009612620.1,major_capsid
2635,YP_010080496.1,major_capsid
2636,YP_010080567.1,major_capsid
2637,YP_010080605.1,major_capsid
2638,YP_010080642.1,major_capsid
2639,YP_010080716.1,major_capsid
2640,YP_010080753.1,major_capsid
2641,YP_010080790.1,major_capsid
2642,YP_010083603.1,major_capsid
2643,YP_009835596.1,major_capsid
2644,YP_010063355.1,major_capsid
2645,YP_010062488.1,major_capsid
2646,YP_010063269.1,major_capsid
2647,YP_009955822.1,major_capsid
2648,YP_010052078.1,major_capsid
2649,YP_010051870.1,major_capsid
2650,YP_009835935.1,major_capsid
2651,YP_009620683.1,major_capsid
2652,YP_009623860.1,major_capsid
2653,YP_009702220.1,major_capsid
2654,YP_009835848.1,major_capsid
2655,YP_009621582.1,major_capsid
2656,YP_009621711.1,major_capsid
2657,YP_010083879.1,major_capsid
2658,YP_010083746.1,major_capsid
2659,YP_010083681.1,major_capsid
2660,YP_010083814.1,major_capsid
2661,YP_010083116.1,major_capsid
2662,YP_009797008.1,major_capsid
2663,YP_009797818.1,major_capsid
2664,YP_009998416.1,major_capsid
2665,YP_009957307.1,major_capsid
2666,YP_009954382.1,major_capsid
2667,YP_009624533.1,major_capsid
2668,YP_009799931.1,major_capsid
2669,YP_009799510.1,major_capsid
2670,YP_009959980.1,major_capsid
2671,YP_010063729.1,major_capsid
2672,YP_009960901.1,major_capsid
2673,YP_009889813.1,major_capsid
2674,YP_010056563.1,major_capsid
2675,YP_010095400.1,major_capsid
2676,YP_010061804.1,major_capsid
2677,YP_010096883.1,major_capsid
2678,YP_010083477.1,major_capsid
2679,YP_009880951.1,major_capsid
2680,YP_010013238.1,major_capsid
2681,YP_009839489.1,major_capsid
2682,YP_009839739.1,major_capsid
2683,YP_009840223.1,major_capsid
2684,YP_009839975.1,major_capsid
2685,YP_010052279.1,major_capsid
2686,YP_010051942.1,major_capsid
2687,YP_009962460.1,major_capsid
2688,YP_010062745.1,major_capsid
2689,YP_009841188.1,major_capsid
2690,YP_009812348.1,major_capsid
2691,YP_009950629.1,major_capsid
2692,YP_010080827.1,major_capsid
2693,YP_010080977.1,major_capsid
2694,YP_010081054.1,major_capsid
2695,YP_010080866.1,major_capsid
2696,YP_010080904.1,major_capsid
2697,YP_010080941.1,major_capsid
2698,YP_010081016.1,major_capsid
2699,YP_009841554.1,major_capsid
2700,YP_010051224.1,major_capsid
2701,YP_009812400.1,major_capsid
2702,YP_009814819.1,major_capsid
2703,YP_009840739.1,major_capsid
2704,YP_009820477.1,major_capsid
2705,YP_009842409.1,major_capsid
2706,YP_009816607.1,major_capsid
2707,YP_009816049.1,major_capsid
2708,YP_010063633.1,major_capsid
2709,YP_009818426.1,major_capsid
2710,YP_009800874.1,major_capsid
2711,YP_009818566.1,major_capsid
2712,YP_010064201.1,major_capsid
2713,YP_009999520.1,major_capsid
2714,YP_009998642.1,major_capsid
2715,YP_010064108.1,major_capsid
2716,YP_010100904.1,major_capsid
2717,YP_010080531.1,major_capsid
2718,YP_009961520.1,major_capsid
2719,YP_010083180.1,major_capsid
2720,YP_009882713.1,major_capsid
2721,YP_009882615.1,major_capsid
2722,YP_009882567.1,major_capsid
2723,YP_009882460.1,major_capsid
2724,YP_009882495.1,major_capsid
2725,YP_010101656.1,major_capsid
2726,YP_009955717.1,major_capsid
2727,YP_010063094.1,major_capsid
2728,YP_009961104.1,major_capsid
2729,YP_010061716.1,major_capsid
2730,YP_010101314.1,major_capsid
2731,YP_010101471.1,major_capsid
2732,YP_009820537.1,major_capsid
2733,YP_010052009.1,major_capsid
2734,YP_010061542.1,major_capsid
2735,YP_010080047.1,major_capsid
2736,YP_009821716.1,major_capsid
2737,YP_009821370.1,major_capsid
2738,YP_009821639.1,major_capsid
2739,YP_010101739.1,major_capsid
2740,YP_010063006.1,major_capsid
2741,YP_009845532.1,major_capsid
2742,YP_009845637.1,major_capsid
2743,YP_010083512.1,major_capsid
2744,YP_010052143.1,major_capsid
2745,YP_010103427.1,major_capsid
2746,YP_010103707.1,major_capsid
2747,YP_010063453.1,major_capsid
2748,YP_009883293.1,major_capsid
2749,YP_010103941.1,major_capsid
2750,YP_010056417.1,major_capsid
2751,YP_009884373.1,major_capsid
2752,YP_010013357.1,major_capsid
2753,YP_010013106.1,major_capsid
2754,YP_009954190.1,major_capsid
2755,YP_009851413.1,major_capsid
2756,YP_009851617.1,major_capsid
2757,YP_010081469.1,major_capsid
2758,YP_010104325.1,major_capsid
2759,YP_009958351.1,major_capsid
2760,YP_010104814.1,major_capsid
2761,YP_009957199.1,major_capsid
2762,YP_010063549.1,major_capsid
2763,YP_009956779.1,major_capsid
2764,YP_010105410.1,major_capsid
2765,YP_009885365.1,major_capsid
2766,YP_010081287.1,major_capsid
2767,YP_010081326.1,major_capsid
2768,YP_010081360.1,major_capsid
2769,YP_010081132.1,major_capsid
2770,YP_010081435.1,major_capsid
2771,YP_010081167.1,major_capsid
2772,YP_010081208.1,major_capsid
2773,YP_010081251.1,major_capsid
2774,YP_010081505.1,major_capsid
2775,YP_010081543.1,major_capsid
2776,YP_009854353.1,major_capsid
2777,NP_052253.1,major_capsid
2778,YP_010064293.1,major_capsid
2779,YP_010062655.1,major_capsid
2780,YP_009886952.1,major_capsid
2781,YP_009886209.1,major_capsid
2782,YP_009886705.1,major_capsid
2783,YP_009886455.1,major_capsid
2784,YP_009957935.1,major_capsid
2785,YP_010161346.1,major_capsid
2786,YP_009857733.1,major_capsid
2787,YP_009857660.1,major_capsid
2788,YP_009949215.1,major_capsid
2789,YP_010107448.1,major_capsid
2790,YP_010083285.1,major_capsid
2791,YP_010055959.1,major_capsid
2792,YP_009999776.1,major_capsid
2793,YP_010063823.1,major_capsid
2794,YP_010052349.1,major_capsid
2795,YP_010051807.1,major_capsid
2796,YP_010052213.1,major_capsid
2797,YP_009833586.1,major_capsid
2798,YP_010110063.1,major_capsid
2799,YP_009999808.1,major_capsid
2800,YP_009999881.1,major_capsid
2801,YP_010109932.1,major_capsid
2802,YP_009960180.1,major_capsid
2803,YP_010037905.1,major_capsid
2804,YP_010012724.1,major_capsid
2805,YP_009955613.1,major_capsid
2806,YP_010114044.1,major_capsid
2807,YP_009999446.1,major_capsid
2808,YP_010113790.1,major_capsid
2809,YP_010114095.1,major_capsid
2810,YP_009998830.1,major_capsid
2811,YP_009998909.1,major_capsid
2812,YP_009998983.1,major_capsid
2813,YP_009998759.1,major_capsid
2814,YP_009999200.1,major_capsid
2815,YP_009999617.1,major_capsid
2816,YP_010114708.1,major_capsid
2817,YP_010056490.1,major_capsid
2818,YP_004421846.1,major_capsid
2819,YP_009603874.1,major_capsid
2820,YP_009219585.1,major_capsid
2821,YP_007517560.1,major_capsid
2822,YP_001294848.1,major_capsid
2823,YP_002922722.1,major_capsid
2824,YP_007236797.1,major_capsid
2825,YP_006201096.1,major_capsid
2826,YP_009966171.1,major_capsid
2827,YP_009101272.1,major_capsid
2828,YP_009014882.1,major_capsid
2829,YP_003856891.1,major_capsid
2830,YP_009204414.1,major_capsid
2831,YP_010278036.1,major_capsid
2832,YP_010278150.1,major_capsid
2833,YP_001994835.1,major_capsid
2834,YP_003358718.1,major_capsid
2835,YP_003856985.1,major_capsid
2836,YP_009011913.1,major_capsid
2837,YP_009016085.1,major_capsid
2838,YP_009016374.1,major_capsid
2839,YP_009150879.1,major_capsid
2840,YP_009268681.1,major_capsid
2841,YP_006987964.1,major_capsid
2842,YP_008058461.1,major_capsid
2843,YP_008058579.1,major_capsid
2844,YP_008059997.1,major_capsid
2845,YP_009600057.1,major_capsid
2846,YP_009999273.1,major_capsid
2847,YP_009999294.1,major_capsid
2848,YP_008051413.1,major_capsid
2849,YP_008060244.1,major_capsid
2850,YP_008126597.1,major_capsid
2851,YP_008409544.1,major_capsid
2852,YP_008408667.1,major_capsid
2853,YP_008410883.1,major_capsid
