,accession,label
2500,YP_006990233.1,major_capsid
2501,YP_009598336.1,major_capsid
2502,YP_008766800.1,major_capsid
2503,YP_009103190.1,major_capsid
2504,YP_008239547.1,major_capsid
2505,YP_008058803.1,major_capsid
2506,YP_010083315.1,major_capsid
2507,YP_007869817.1,major_capsid
2508,YP_008059978.1,major_capsid
2509,YP_008530303.1,major_capsid
2510,YP_008320341.1,major_capsid
2511,YP_008239721.1,major_capsid
2512,YP_008408964.1,major_capsid
2513,YP_008410171.1,major_capsid
2514,YP_008410403.1,major_capsid
2515,YP_009219540.1,major_capsid
2516,YP_008766839.1,major_capsid
2517,YP_008241890.1,major_capsid
2518,YP_009056192.1,major_capsid
2519,YP_008857285.1,major_capsid
2520,YP_009055570.1,major_capsid
2521,YP_008767370.1,major_capsid
2522,YP_008853729.1,major_capsid
2523,YP_009002663.1,major_capsid
2524,YP_009056526.1,major_capsid
2525,YP_009055350.1,major_capsid
2526,YP_009056064.1,major_capsid
2527,YP_009007453.1,major_capsid
2528,YP_009007674.1,major_capsid
2529,YP_009006607.1,major_capsid
2530,YP_009007473.1,major_capsid
2531,YP_009030968.1,major_capsid
2532,YP_009004196.1,major_capsid
2533,YP_009031985.1,major_capsid
2534,YP_009030231.1,major_capsid
2535,YP_009032403.1,major_capsid
2536,YP_009103075.1,major_capsid
2537,YP_009963925.1,major_capsid
2538,YP_009218426.1,major_capsid
2539,YP_009043262.1,major_capsid
2540,YP_009153210.1,major_capsid
2541,YP_009153564.1,major_capsid
2542,YP_009153880.1,major_capsid
2543,YP_009152712.1,major_capsid
2544,YP_009606790.1,major_capsid
2545,YP_009124559.1,major_capsid
2546,YP_009123966.1,major_capsid
2547,YP_009111277.1,major_capsid
2548,YP_009204961.1,major_capsid
2549,YP_009101383.1,major_capsid
2550,YP_009125000.1,major_capsid
2551,YP_009124197.1,major_capsid
2552,YP_009151916.1,major_capsid
2553,YP_009102826.1,major_capsid
2554,YP_009145718.1,major_capsid
2555,YP_009201643.1,major_capsid
2556,YP_009209555.1,major_capsid
2557,YP_009100023.1,major_capsid
2558,YP_008058174.1,major_capsid
2559,YP_009304452.1,major_capsid
2560,YP_009300934.1,major_capsid
2561,YP_009302942.1,major_capsid
2562,YP_009197131.1,major_capsid
2563,YP_009147325.1,major_capsid
2564,YP_009152046.1,major_capsid
2565,YP_009152652.1,major_capsid
2566,YP_009277313.1,major_capsid
2567,YP_009276932.1,major_capsid
2568,YP_009277246.1,major_capsid
2569,YP_009277376.1,major_capsid
2570,YP_009146303.1,major_capsid
2571,YP_009113069.1,major_capsid
2572,YP_009600443.1,major_capsid
2573,YP_009200436.1,major_capsid
2574,YP_009195195.1,major_capsid
2575,YP_009197950.1,major_capsid
2576,YP_009224871.1,major_capsid
2577,YP_009598528.1,major_capsid
2578,YP_009203450.1,major_capsid
2579,YP_009210454.1,major_capsid
2580,YP_006908833.1,major_capsid
2581,YP_009212756.1,major_capsid
2582,YP_009205682.1,major_capsid
2583,YP_009219634.1,major_capsid
2584,YP_009593392.1,major_capsid
2585,YP_009200798.1,major_capsid
2586,YP_009209226.1,major_capsid
2587,YP_009203207.1,major_capsid
2588,YP_009193818.1,major_capsid
2589,YP_009196104.1,major_capsid
2590,YP_009593414.1,major_capsid
2591,YP_009201915.1,major_capsid
2592,YP_009287415.1,major_capsid
2593,YP_009218140.1,major_capsid
2594,YP_009829970.1,major_capsid
2595,YP_009221392.1,major_capsid
2596,YP_009603630.1,major_capsid
2597,YP_009159969.1,major_capsid
2598,YP_009593693.1,major_capsid
2599,YP_009198111.1,major_capsid
2600,YP_009785376.1,major_capsid
2601,YP_009211170.1,major_capsid
2602,YP_009204261.1,major_capsid
2603,YP_009177325.1,major_capsid
2604,YP_009593902.1,major_capsid
2605,YP_009616435.1,major_capsid
2606,YP_009592376.1,major_capsid
2607,YP_009616510.1,major_capsid
2608,YP_009202523.1,major_capsid
2609,YP_009211094.1,major_capsid
2610,YP_009214366.1,major_capsid
2611,YP_009199690.1,major_capsid
2612,YP_009208747.1,major_capsid
2613,YP_009324860.1,major_capsid
2614,YP_009606593.1,major_capsid
2615,YP_009224749.1,major_capsid
2616,YP_009210528.1,major_capsid
2617,YP_009199397.1,major_capsid
2618,YP_009211042.1,major_capsid
2619,YP_009187684.1,major_capsid
2620,YP_009177505.1,major_capsid
2621,YP_009948678.1,major_capsid
2622,YP_009615839.1,major_capsid
2623,YP_009187302.1,major_capsid
2624,YP_009201498.1,major_capsid
2625,YP_009187162.1,major_capsid
2626,YP_009191351.1,major_capsid
2627,YP_009268874.1,major_capsid
2628,YP_009187981.1,major_capsid
2629,YP_009830081.1,major_capsid
2630,YP_009286663.1,major_capsid
2631,YP_009289331.1,major_capsid
2632,YP_009323538.1,major_capsid
2633,YP_009282346.1,major_capsid
2634,YP_009304914.1,major_capsid
2635,YP_009302320.1,major_capsid
2636,YP_009595697.1,major_capsid
2637,YP_009616859.1,major_capsid
2638,YP_009304198.1,major_capsid
2639,YP_009304120.1,major_capsid
2640,YP_009301749.1,major_capsid
2641,YP_009303389.1,major_capsid
2642,YP_009302842.1,major_capsid
2643,YP_009290168.1,major_capsid
2644,YP_009792442.1,major_capsid
2645,YP_009276534.1,major_capsid
2646,YP_009274951.1,major_capsid
2647,YP_009284657.1,major_capsid
2648,YP_009291565.1,major_capsid
2649,YP_009280026.1,major_capsid
2650,YP_009286206.1,major_capsid
2651,YP_009324609.1,major_capsid
2652,YP_009278899.1,major_capsid
2653,YP_009279167.1,major_capsid
2654,YP_009830738.1,major_capsid
2655,YP_009285253.1,major_capsid
2656,YP_009288239.1,major_capsid
2657,YP_010056639.1,major_capsid
2658,YP_009287223.1,major_capsid
2659,YP_009786902.1,major_capsid
2660,YP_010080388.1,major_capsid
2661,YP_009831588.1,major_capsid
2662,YP_009999007.1,major_capsid
2663,YP_009999127.1,major_capsid
2664,YP_009787431.1,major_capsid
2665,YP_009787489.1,major_capsid
2666,YP_009787541.1,major_capsid
2667,YP_009832554.1,major_capsid
2668,YP_009831706.1,major_capsid
2669,YP_009787810.1,major_capsid
2670,YP_009999373.1,major_capsid
2671,YP_010083372.1,major_capsid
2672,YP_009789010.1,major_capsid
2673,YP_009789041.1,major_capsid
2674,YP_009962357.1,major_capsid
2675,YP_009830974.1,major_capsid
2676,YP_009832446.1,major_capsid
2677,YP_009966365.1,major_capsid
2678,YP_009600258.1,major_capsid
2679,YP_009832874.1,major_capsid
2680,YP_009958656.1,major_capsid
2681,YP_009600725.1,major_capsid
2682,YP_009602125.1,major_capsid
2683,YP_009790717.1,major_capsid
2684,YP_009626521.1,major_capsid
2685,YP_009610589.1,major_capsid
2686,YP_009610821.1,major_capsid
2687,YP_009611042.1,major_capsid
2688,YP_009611261.1,major_capsid
2689,YP_009611488.1,major_capsid
2690,YP_009834134.1,major_capsid
2691,YP_009998496.1,major_capsid
2692,YP_009791685.1,major_capsid
2693,YP_009791731.1,major_capsid
2694,YP_009791775.1,major_capsid
2695,YP_009618579.1,major_capsid
2696,YP_009618710.1,major_capsid
2697,YP_009612620.1,major_capsid
2698,YP_010092031.1,major_capsid
2699,YP_010056802.1,major_capsid
2700,YP_010083603.1,major_capsid
2701,YP_010055299.1,major_capsid
2702,YP_010055622.1,major_capsid
2703,YP_010055220.1,major_capsid
2704,YP_010055378.1,major_capsid
2705,YP_009955822.1,major_capsid
2706,YP_009963705.1,major_capsid
2707,YP_009795485.1,major_capsid
2708,YP_010052078.1,major_capsid
2709,YP_010051870.1,major_capsid
2710,YP_009835935.1,major_capsid
2711,YP_009702220.1,major_capsid
2712,YP_010056342.1,major_capsid
2713,YP_009835848.1,major_capsid
2714,YP_010079526.1,major_capsid
2715,YP_010055140.1,major_capsid
2716,YP_009621582.1,major_capsid
2717,YP_009621711.1,major_capsid
2718,YP_010083879.1,major_capsid
2719,YP_010083746.1,major_capsid
2720,YP_010083681.1,major_capsid
2721,YP_010083814.1,major_capsid
2722,YP_010083116.1,major_capsid
2723,YP_009797008.1,major_capsid
2724,YP_009836549.1,major_capsid
2725,YP_009836624.1,major_capsid
2726,YP_009836335.1,major_capsid
2727,YP_009836414.1,major_capsid
2728,YP_009836484.1,major_capsid
2729,YP_009797818.1,major_capsid
2730,YP_009964037.1,major_capsid
2731,YP_009998416.1,major_capsid
2732,YP_009957307.1,major_capsid
2733,YP_009954382.1,major_capsid
2734,YP_009799415.1,major_capsid
2735,YP_009837515.1,major_capsid
2736,YP_010055876.1,major_capsid
2737,YP_009959980.1,major_capsid
2738,YP_009960901.1,major_capsid
2739,YP_009889813.1,major_capsid
2740,YP_009889568.1,major_capsid
2741,YP_010056563.1,major_capsid
2742,YP_009838841.1,major_capsid
2743,YP_009838908.1,major_capsid
2744,YP_010082174.1,major_capsid
2745,YP_009838705.1,major_capsid
2746,YP_009838776.1,major_capsid
2747,YP_009838636.1,major_capsid
2748,YP_010083477.1,major_capsid
2749,YP_009838517.1,major_capsid
2750,YP_009880951.1,major_capsid
2751,YP_010082445.1,major_capsid
2752,YP_009909772.1,major_capsid
2753,YP_009839489.1,major_capsid
2754,YP_009839739.1,major_capsid
2755,YP_009840223.1,major_capsid
2756,YP_009839975.1,major_capsid
2757,YP_010052279.1,major_capsid
2758,YP_010051942.1,major_capsid
2759,YP_009962460.1,major_capsid
2760,YP_010055063.1,major_capsid
2761,YP_009841188.1,major_capsid
2762,YP_009812348.1,major_capsid
2763,YP_009808245.1,major_capsid
2764,YP_009950629.1,major_capsid
2765,YP_009841554.1,major_capsid
2766,YP_009814120.1,major_capsid
2767,YP_010051224.1,major_capsid
2768,YP_009812400.1,major_capsid
2769,YP_009840739.1,major_capsid
2770,YP_009820477.1,major_capsid
2771,YP_009842409.1,major_capsid
2772,YP_009818426.1,major_capsid
2773,YP_009800874.1,major_capsid
2774,YP_009818566.1,major_capsid
2775,YP_009818623.1,major_capsid
2776,YP_009999520.1,major_capsid
2777,YP_009998642.1,major_capsid
2778,YP_009961520.1,major_capsid
2779,YP_009819052.1,major_capsid
2780,YP_010083180.1,major_capsid
2781,YP_010054985.1,major_capsid
2782,YP_009955717.1,major_capsid
2783,YP_009961104.1,major_capsid
2784,YP_010101471.1,major_capsid
2785,YP_010052009.1,major_capsid
2786,YP_009821716.1,major_capsid
2787,YP_009821370.1,major_capsid
2788,YP_009821639.1,major_capsid
2789,YP_009821845.1,major_capsid
2790,YP_009845532.1,major_capsid
2791,YP_009845637.1,major_capsid
2792,YP_009845813.1,major_capsid
2793,YP_010083512.1,major_capsid
2794,YP_010079691.1,major_capsid
2795,YP_010052143.1,major_capsid
2796,YP_010103427.1,major_capsid
2797,YP_009850530.1,major_capsid
2798,YP_010103941.1,major_capsid
2799,YP_010056417.1,major_capsid
2800,YP_009884373.1,major_capsid
2801,YP_009954190.1,major_capsid
2802,YP_009851413.1,major_capsid
2803,YP_009851617.1,major_capsid
2804,YP_009883893.1,major_capsid
2805,YP_010056190.1,major_capsid
2806,YP_009958351.1,major_capsid
2807,YP_010104814.1,major_capsid
2808,YP_009957199.1,major_capsid
2809,YP_009956779.1,major_capsid
2810,YP_009885365.1,major_capsid
2811,YP_009854353.1,major_capsid
2812,YP_010079586.1,major_capsid
2813,YP_002332517.1,major_capsid
2814,YP_009886952.1,major_capsid
2815,YP_009886209.1,major_capsid
2816,YP_009886705.1,major_capsid
2817,YP_009886455.1,major_capsid
2818,YP_009957935.1,major_capsid
2819,YP_010161346.1,major_capsid
2820,YP_009857733.1,major_capsid
2821,YP_009857660.1,major_capsid
2822,YP_009949333.1,major_capsid
2823,YP_009949265.1,major_capsid
2824,YP_009965299.1,major_capsid
2825,YP_010107448.1,major_capsid
2826,YP_010083285.1,major_capsid
2827,YP_010055959.1,major_capsid
2828,YP_010056035.1,major_capsid
2829,YP_009778033.1,major_capsid
2830,YP_009999776.1,major_capsid
2831,YP_009909905.1,major_capsid
2832,YP_009909645.1,major_capsid
2833,YP_009910045.1,major_capsid
2834,YP_010052349.1,major_capsid
2835,YP_010051807.1,major_capsid
2836,YP_010052213.1,major_capsid
2837,YP_009963822.1,major_capsid
2838,YP_009833586.1,major_capsid
2839,YP_010038095.1,major_capsid
2840,YP_009999808.1,major_capsid
2841,YP_009999881.1,major_capsid
2842,YP_009960180.1,major_capsid
2843,YP_010037905.1,major_capsid
2844,YP_010037969.1,major_capsid
2845,YP_009955613.1,major_capsid
2846,YP_009999446.1,major_capsid
2847,YP_010113790.1,major_capsid
2848,YP_009998830.1,major_capsid
2849,YP_009998909.1,major_capsid
2850,YP_009998983.1,major_capsid
2851,YP_009998759.1,major_capsid
2852,YP_009999200.1,major_capsid
2853,YP_009999617.1,major_capsid
2854,YP_010056490.1,major_capsid
2855,YP_004421846.1,major_capsid
2856,YP_009603874.1,major_capsid
2857,YP_009219591.1,major_capsid
2858,YP_006990615.1,major_capsid
2859,YP_009883036.1,major_capsid
2860,YP_009148714.1,major_capsid
2861,YP_006201096.1,major_capsid
2862,YP_009966171.1,major_capsid
2863,YP_010082264.1,major_capsid
2864,YP_010082351.1,major_capsid
2865,YP_009836262.1,major_capsid
2866,YP_004123828.1,major_capsid
2867,YP_009100118.1,major_capsid
2868,YP_003856891.1,major_capsid
2869,YP_010278036.1,major_capsid
2870,YP_010278150.1,major_capsid
2871,YP_003347415.1,major_capsid
2872,YP_003856985.1,major_capsid
2873,YP_009013208.1,major_capsid
2874,YP_009016085.1,major_capsid
2875,YP_009016374.1,major_capsid
2876,YP_009016896.1,major_capsid
2877,YP_009018882.1,major_capsid
2878,YP_009150879.1,major_capsid
2879,YP_008058461.1,major_capsid
2880,YP_008058579.1,major_capsid
2881,YP_008059997.1,major_capsid
2882,YP_009600057.1,major_capsid
2883,YP_010348156.1,major_capsid
2884,YP_010347719.1,major_capsid
2885,YP_009999273.1,major_capsid
2886,YP_009999294.1,major_capsid
2887,YP_006990124.1,major_capsid
2888,YP_008050867.1,major_capsid
2889,YP_008051413.1,major_capsid
2890,YP_008060244.1,major_capsid
2891,YP_008126597.1,major_capsid
2892,YP_008051132.1,major_capsid
2893,YP_008410679.1,major_capsid
2894,YP_008409544.1,major_capsid
2895,YP_008410575.1,major_capsid
2896,YP_009007296.1,major_capsid
2897,YP_009035913.1,major_capsid
2898,YP_009124748.1,major_capsid
2899,YP_009125860.1,major_capsid
2900,YP_009125287.1,major_capsid
2901,YP_009200633.1,major_capsid
2902,YP_009202287.1,major_capsid
2903,YP_009225780.1,major_capsid
2904,YP_009204198.1,major_capsid
2905,YP_009209490.1,major_capsid
2906,YP_009198044.1,major_capsid
2907,YP_009288328.1,major_capsid
2908,YP_009292041.1,major_capsid
2909,YP_009277880.1,major_capsid
2910,YP_009160239.1,major_capsid
2911,YP_009160060.1,major_capsid
2912,YP_009160194.1,major_capsid
2913,YP_009159833.1,major_capsid
2914,YP_009160284.1,major_capsid
2915,YP_009160104.1,major_capsid
2916,YP_009160013.1,major_capsid
2917,YP_009160149.1,major_capsid
2918,YP_009159923.2,major_capsid
2919,YP_009159879.1,major_capsid
2920,YP_009208288.1,major_capsid
2921,YP_009215389.1,major_capsid
2922,YP_009200951.1,major_capsid
2923,YP_009207107.1,major_capsid
2924,YP_009212648.1,major_capsid
2925,YP_009189728.1,major_capsid
2926,YP_009303845.1,major_capsid
2927,YP_009304265.1,major_capsid
2928,YP_009287796.1,major_capsid
2929,YP_009290209.1,major_capsid
2930,YP_009277929.1,major_capsid
2931,YP_009277750.1,major_capsid
2932,YP_009013102.1,major_capsid
2933,NP_438146.1,major_capsid
2934,YP_009953896.1,major_capsid
2935,YP_009951970.1,major_capsid
2936,YP_009953600.1,major_capsid
2937,YP_009952063.1,major_capsid
2938,YP_009954091.1,major_capsid
2939,YP_009952155.1,major_capsid
2940,YP_009830507.1,major_capsid
2941,YP_009830592.1,major_capsid
2942,YP_010106712.1,major_capsid
2943,YP_010106793.1,major_capsid
2944,YP_010054653.1,major_capsid
2945,YP_009808348.1,major_capsid
2946,YP_009854220.1,major_capsid
2947,YP_010106632.1,major_capsid
2948,YP_010106871.1,major_capsid
2949,YP_010056259.1,major_capsid
2950,YP_009948780.1,major_capsid
2951,YP_009885059.1,major_capsid
2952,YP_010109751.1,major_capsid
2953,YP_009831872.1,major_capsid
2954,YP_009790140.1,major_capsid
2955,YP_009910163.1,major_capsid
2956,YP_009910193.1,major_capsid
2957,YP_009791065.1,major_capsid
2958,YP_009620056.1,major_capsid
2959,YP_009836008.1,major_capsid
2960,YP_009836072.1,major_capsid
2961,YP_009836134.1,major_capsid
2962,YP_009837339.1,major_capsid
2963,YP_009838072.1,major_capsid
2964,YP_009829683.1,major_capsid
2965,YP_009803129.1,major_capsid
2966,YP_009840459.1,major_capsid
2967,YP_009817038.1,major_capsid
2968,YP_009843713.1,major_capsid
2969,YP_009844845.1,major_capsid
2970,YP_009822976.1,major_capsid
2971,YP_009823120.1,major_capsid
2972,YP_009823258.1,major_capsid
2973,YP_009822698.1,major_capsid
2974,YP_009822839.1,major_capsid
2975,YP_009855690.1,major_capsid
2976,YP_009777898.1,major_capsid
2977,YP_009777637.1,major_capsid
2978,YP_009997776.1,major_capsid
2979,YP_010105524.1,major_capsid
2980,YP_010106966.1,major_capsid
2981,YP_010113720.1,major_capsid
2982,YP_010110147.1,major_capsid
2983,YP_010110149.1,major_capsid
2984,YP_010110241.1,major_capsid
2985,YP_010110350.1,major_capsid
2986,YP_010110594.1,major_capsid
2987,YP_010110595.1,major_capsid
2988,YP_010110620.1,major_capsid
2989,YP_010110806.1,major_capsid
2990,YP_010110874.1,major_capsid
2991,YP_010110939.1,major_capsid
2992,YP_010111212.1,major_capsid
2993,YP_010111296.1,major_capsid
2994,YP_010111298.1,major_capsid
2995,YP_010111573.1,major_capsid
2996,YP_010111871.1,major_capsid
2997,YP_010111873.1,major_capsid
2998,YP_010111875.1,major_capsid
2999,YP_010111964.1,major_capsid
3000,YP_010111998.1,major_capsid
3001,YP_010112188.1,major_capsid
3002,YP_010112390.1,major_capsid
3003,YP_010112469.1,major_capsid
3004,YP_010112795.1,major_capsid
3005,YP_010112869.1,major_capsid
3006,YP_010113135.1,major_capsid
3007,YP_010113282.1,major_capsid
3008,YP_010113371.1,major_capsid
3009,YP_010113373.1,major_capsid
3010,YP_010113460.1,major_capsid
3011,YP_010113572.1,major_capsid
3012,YP_010114617.1,major_capsid
3013,YP_008126539.1,major_capsid
3014,YP_009199275.1,major_capsid
3015,YP_009213134.1,major_capsid
3016,YP_009830334.1,major_capsid
3017,YP_009841032.1,major_capsid
3018,YP_010111024.1,major_capsid
3019,NP_958280.1,major_capsid
3020,NP_996706.1,major_capsid
3021,NP_112699.1,major_capsid
3022,YP_007002971.1,major_capsid
3023,NP_862879.1,major_capsid
3024,YP_001449293.1,major_capsid
3025,NP_758919.1,major_capsid
3026,YP_009909243.1,major_capsid
3027,YP_002274266.1,major_capsid
3028,YP_002274188.1,major_capsid
3029,YP_009167714.1,major_capsid
3030,YP_002925102.1,major_capsid
3031,YP_004301282.1,major_capsid
3032,YP_007002025.1,major_capsid
3033,YP_007002083.1,major_capsid
3034,YP_009909166.1,major_capsid
3035,YP_009783981.1,major_capsid
3036,YP_009909088.1,major_capsid
3037,YP_009909397.1,major_capsid
3038,YP_009909320.1,major_capsid
3039,YP_007112483.1,major_capsid
3040,YP_006990340.1,major_capsid
3041,YP_008240327.1,major_capsid
3042,YP_009043189.1,major_capsid
3043,YP_009322344.1,major_capsid
3044,YP_009321786.1,major_capsid
3045,YP_009320690.1,major_capsid
3046,YP_009323486.1,major_capsid
3047,YP_009322678.1,major_capsid
3048,YP_009321512.1,major_capsid
3049,YP_009900705.1,major_capsid
3050,YP_009900753.1,major_capsid
3051,YP_009283230.1,major_capsid
3052,YP_009279712.1,major_capsid
3053,YP_010080305.1,major_capsid
3054,YP_009914728.1,major_capsid
3055,YP_010081627.1,major_capsid
3056,YP_010092030.1,major_capsid
3057,YP_009792188.1,major_capsid
3058,YP_009792686.1,major_capsid
3059,YP_009829555.1,major_capsid
3060,YP_009795195.1,major_capsid
3061,YP_009816322.1,major_capsid
3062,YP_009797198.1,major_capsid
3063,YP_009837551.1,major_capsid
3064,YP_010092467.1,major_capsid
3065,YP_009800749.1,major_capsid
3066,YP_009801489.1,major_capsid
3067,YP_009801652.1,major_capsid
3068,YP_009802695.1,major_capsid
3069,YP_009806855.1,major_capsid
3070,YP_009815208.1,major_capsid
3071,YP_009815279.1,major_capsid
3072,YP_009815350.1,major_capsid
3073,YP_009815421.1,major_capsid
3074,YP_009815484.1,major_capsid
3075,YP_009815556.1,major_capsid
3076,YP_009815625.1,major_capsid
3077,YP_010081598.1,major_capsid
3078,YP_010081787.1,major_capsid
3079,YP_010081891.1,major_capsid
3080,YP_009819469.1,major_capsid
3081,YP_009819830.1,major_capsid
3082,YP_009819884.1,major_capsid
3083,YP_009873985.1,major_capsid
3084,YP_009844635.1,major_capsid
3085,YP_009848826.1,major_capsid
3086,YP_009848220.1,major_capsid
3087,YP_010081975.1,major_capsid
3088,YP_009884410.1,major_capsid
3089,YP_009900807.1,major_capsid
3090,YP_009854711.1,major_capsid
3091,YP_009855338.1,major_capsid
3092,YP_010112164.1,major_capsid
3093,YP_010112328.1,major_capsid
3094,YP_010112622.1,major_capsid
3095,YP_010112643.1,major_capsid
3096,YP_010112949.1,major_capsid
3097,YP_010113001.1,major_capsid
3098,YP_010113205.1,major_capsid
3099,YP_009966188.1,major_capsid
3100,YP_002014625.1,major_capsid
3101,YP_009100822.1,major_capsid
3102,YP_006907181.1,major_capsid
3103,YP_010356537.1,major_capsid
3104,YP_010357122.1,major_capsid
3105,YP_010357320.1,major_capsid
3106,YP_009009568.1,major_capsid
3107,YP_009032235.1,major_capsid
3108,YP_009009211.1,major_capsid
3109,NP_695059.1,major_capsid
3110,YP_009950454.1,major_tail
3111,YP_009951784.1,major_tail
3112,YP_009951389.1,major_tail
3113,YP_009953901.1,major_tail
3114,YP_009951196.1,major_tail
3115,YP_009951881.1,major_tail
3116,YP_009951975.1,major_tail
3117,YP_009950822.1,major_tail
3118,YP_009950728.1,major_tail
3119,YP_009949370.1,major_tail
3120,YP_009950914.1,major_tail
3121,YP_009949683.1,major_tail
3122,YP_009949876.1,major_tail
3123,YP_009950326.1,major_tail
3124,YP_009950550.1,major_tail
3125,YP_009952068.1,major_tail
3126,YP_009954096.1,major_tail
3127,YP_009949582.1,major_tail
3128,YP_009953512.1,major_tail
3129,YP_009951296.1,major_tail
3130,YP_009949777.1,major_tail
3131,YP_009949965.1,major_tail
3132,YP_009950360.1,major_tail
3133,YP_009951585.1,major_tail
3134,YP_009952160.1,major_tail
3135,YP_024713.1,major_tail
3136,YP_009836193.1,major_tail
3137,YP_009624329.1,major_tail
3138,YP_009625592.1,major_tail
3139,YP_009806790.1,major_tail
3140,YP_009807137.1,major_tail
3141,YP_009814696.1,major_tail
3142,YP_009815145.1,major_tail
3143,YP_009842730.1,major_tail
3144,YP_009818315.1,major_tail
3145,YP_009843520.1,major_tail
3146,YP_009852378.1,major_tail
3147,YP_009852577.1,major_tail
3148,YP_009852476.1,major_tail
3149,YP_009852675.1,major_tail
3150,YP_009853979.1,major_tail
3151,YP_009859582.1,major_tail
3152,YP_010013512.1,major_tail
3153,YP_010051298.1,major_tail
3154,YP_010051485.1,major_tail
3155,YP_010051423.1,major_tail
3156,YP_010051749.1,major_tail
3157,YP_010051358.1,major_tail
3158,YP_010051553.1,major_tail
3159,YP_010051620.1,major_tail
3160,YP_010051683.1,major_tail
3161,YP_010083912.1,major_tail
3162,YP_010103225.1,major_tail
3163,YP_009950166.1,major_tail
3164,YP_009951005.1,major_tail
3165,YP_009841037.1,major_tail
3166,NP_108722.1,major_tail
3167,NP_112705.1,major_tail
3168,YP_240163.1,major_tail
3169,YP_009167730.1,major_tail
3170,YP_006906551.1,major_tail
3171,YP_006906783.1,major_tail
3172,YP_006907008.1,major_tail
3173,YP_006907140.1,major_tail
3174,YP_006906412.1,major_tail
3175,YP_006906504.1,major_tail
3176,YP_006906907.1,major_tail
3177,YP_006907094.1,major_tail
3178,YP_009875437.1,major_tail
3179,YP_009785171.1,major_tail
3180,YP_009875702.1,major_tail
3181,YP_009875812.1,major_tail
3182,YP_009787732.1,major_tail
3183,YP_009790855.1,major_tail
3184,YP_009818103.1,major_tail
3185,YP_009878093.1,major_tail
3186,YP_009878155.1,major_tail
3187,YP_009878531.1,major_tail
3188,YP_010055304.1,major_tail
3189,YP_010055627.1,major_tail
3190,YP_010055225.1,major_tail
3191,YP_010055383.1,major_tail
3192,YP_009963712.1,major_tail
3193,YP_010056347.1,major_tail
3194,YP_010055145.1,major_tail
3195,YP_010080164.1,major_tail
3196,YP_009622815.1,major_tail
3197,YP_010055881.1,major_tail
3198,YP_009837968.1,major_tail
3199,YP_009800829.1,major_tail
3200,YP_010095410.1,major_tail
3201,YP_010054658.1,major_tail
3202,YP_010080232.1,major_tail
3203,YP_010096891.1,major_tail
3204,YP_010055068.1,major_tail
3205,YP_009950634.1,major_tail
3206,YP_010055799.1,major_tail
3207,YP_010051230.1,major_tail
3208,YP_009824485.1,major_tail
3209,YP_009824694.1,major_tail
3210,YP_009814907.1,major_tail
3211,YP_009800880.1,major_tail
3212,YP_009824228.1,major_tail
3213,YP_010054352.1,major_tail
3214,YP_009843614.1,major_tail
3215,YP_009882731.1,major_tail
3216,YP_009882656.1,major_tail
3217,YP_009882637.1,major_tail
3218,YP_009882441.1,major_tail
3219,YP_010054990.1,major_tail
3220,YP_010101665.1,major_tail
3221,YP_009820544.1,major_tail
3222,YP_010055465.1,major_tail
3223,YP_010001232.1,major_tail
3224,YP_009822302.1,major_tail
3225,YP_010064873.1,major_tail
3226,YP_009849458.1,major_tail
3227,YP_009848831.1,major_tail
3228,YP_010103715.1,major_tail
3229,YP_010054579.1,major_tail
3230,YP_009900953.1,major_tail
3231,YP_009848402.1,major_tail
3232,YP_009883399.1,major_tail
3233,YP_009883310.1,major_tail
3234,YP_010001151.1,major_tail
3235,YP_010055711.1,major_tail
3236,YP_009852127.1,major_tail
3237,YP_010056195.1,major_tail
3238,YP_009852773.1,major_tail
3239,YP_009852856.1,major_tail
3240,YP_009853588.1,major_tail
3241,YP_009853887.1,major_tail
3242,YP_009853683.1,major_tail
3243,NP_878221.1,major_tail
3244,YP_009901332.1,major_tail
3245,YP_009949311.1,major_tail
3246,YP_009949287.1,major_tail
3247,YP_009965322.1,major_tail
3248,YP_009859433.1,major_tail
3249,YP_010055549.1,major_tail
3250,YP_010107793.1,major_tail
3251,YP_010055964.1,major_tail
3252,YP_010056040.1,major_tail
3253,YP_009963829.1,major_tail
3254,YP_010109942.1,major_tail
3255,YP_010054730.1,major_tail
3256,YP_010054820.1,major_tail
3257,YP_010054901.1,major_tail
3258,YP_010114103.1,major_tail
3259,YP_010056495.1,major_tail
3260,YP_010115797.1,major_tail
3261,YP_009996962.1,major_tail
3262,YP_010053673.1,major_tail
3263,YP_010053413.1,major_tail
3264,YP_010053559.1,major_tail
3265,YP_006990129.1,major_tail
3266,YP_009208293.1,major_tail
3267,YP_009802980.1,major_tail
3268,YP_009996841.1,major_tail
3269,YP_010089205.1,major_tail
3270,YP_010096530.1,major_tail
3271,YP_010109561.1,major_tail
3272,YP_009900709.1,major_tail
3273,YP_009900758.1,major_tail
3274,YP_009900812.1,major_tail
3275,YP_010014082.1,major_tail
3276,YP_009958146.1,major_tail
3277,YP_009966498.1,major_tail
3278,YP_009955318.1,major_tail
3279,YP_009950072.1,major_tail
3280,YP_006973.1,major_tail
3281,NP_943796.1,major_tail
3282,YP_655530.1,major_tail
3283,YP_762592.1,major_tail
3284,YP_001837079.1,major_tail
3285,YP_009191012.1,major_tail
3286,YP_009168198.1,major_tail
3287,YP_009637355.1,major_tail
