,accession,label
2197,YP_009883481.1,major_capsid
2198,YP_009849867.1,major_capsid
2199,YP_009848297.1,major_capsid
2200,YP_009883268.1,major_capsid
2201,YP_009884161.1,major_capsid
2202,YP_009884497.1,major_capsid
2203,YP_009884230.1,major_capsid
2204,YP_009853260.1,major_capsid
2205,YP_009909715.1,major_capsid
2206,YP_009885934.1,major_capsid
2207,YP_009855598.1,major_capsid
2208,YP_009856303.1,major_capsid
2209,YP_009889361.1,major_capsid
2210,YP_009018992.1,major_capsid
2211,YP_009215516.1,major_capsid
2212,YP_009997471.1,major_capsid
2213,YP_010001646.1,major_capsid
2214,YP_010001730.1,major_capsid
2215,YP_010012383.1,major_capsid
2216,YP_010051101.1,major_capsid
2217,YP_010051743.1,major_capsid
2218,YP_010051614.1,major_capsid
2219,YP_010051677.1,major_capsid
2220,YP_010058884.1,major_capsid
2221,YP_010059409.1,major_capsid
2222,YP_010089199.1,major_capsid
2223,YP_010089978.1,major_capsid
2224,YP_010082538.1,major_capsid
2225,YP_010082733.1,major_capsid
2226,YP_010097533.1,major_capsid
2227,YP_010109555.1,major_capsid
2228,YP_010115088.1,major_capsid
2229,YP_009884119.1,major_capsid
2230,NP_899609.1,major_capsid
2231,NP_817605.1,major_capsid
2232,YP_164744.1,major_capsid
2233,YP_004327199.1,major_capsid
2234,YP_007002476.1,major_capsid
2235,YP_008857641.1,major_capsid
2236,YP_006908056.1,major_capsid
2237,YP_007006600.1,major_capsid
2238,YP_009800370.1,major_capsid
2239,YP_007236347.2,major_capsid
2240,YP_007236873.1,major_capsid
2241,YP_009006291.1,major_capsid
2242,YP_008857046.1,major_capsid
2243,YP_009004775.1,major_capsid
2244,YP_009125185.1,major_capsid
2245,YP_009623463.1,major_capsid
2246,YP_009201384.1,major_capsid
2247,YP_009208712.1,major_capsid
2248,YP_009199993.1,major_capsid
2249,YP_009186944.1,major_capsid
2250,YP_009273811.1,major_capsid
2251,YP_009291185.1,major_capsid
2252,YP_009598105.1,major_capsid
2253,YP_009604683.1,major_capsid
2254,YP_009795466.1,major_capsid
2255,YP_010079236.1,major_capsid
2256,YP_009980616.1,major_capsid
2257,YP_009615427.1,major_capsid
2258,YP_010079029.1,major_capsid
2259,YP_010079351.1,major_capsid
2260,YP_010079433.1,major_capsid
2261,YP_010079111.1,major_capsid
2262,YP_010079192.1,major_capsid
2263,YP_009953002.1,major_capsid
2264,NP_046760.1,major_capsid
2265,YP_009591432.1,major_capsid
2266,YP_007947932.1,major_capsid
2267,NP_041997.1,major_capsid
2268,NP_044952.1,major_capsid
2269,NP_061502.1,major_capsid
2270,YP_008767312.1,major_capsid
2271,YP_008767313.1,major_capsid
2272,YP_009874089.1,major_capsid
2273,NP_463467.1,major_capsid
2274,NP_046903.1,major_capsid
2275,NP_891732.1,major_capsid
2276,NP_680487.1,major_capsid
2277,YP_001285361.1,major_capsid
2278,YP_238545.1,major_capsid
2279,NP_599037.1,major_capsid
2280,YP_006907308.1,major_capsid
2281,YP_004306931.1,major_capsid
2282,YP_239726.1,major_capsid
2283,YP_762517.1,major_capsid
2284,NP_543092.1,major_capsid
2285,NP_665929.1,major_capsid
2286,YP_010078041.1,major_capsid
2287,NP_510986.1,major_capsid
2288,NP_536362.1,major_capsid
2289,NP_612835.1,major_capsid
2290,NP_938058.1,major_capsid
2291,NP_853592.1,major_capsid
2292,NP_817980.1,major_capsid
2293,YP_008318328.1,major_capsid
2294,YP_009874138.1,major_capsid
2295,NP_848296.1,major_capsid
2296,NP_944284.1,major_capsid
2297,YP_006586.1,major_capsid
2298,YP_001491666.1,major_capsid
2299,YP_001039818.1,major_capsid
2300,YP_239571.1,major_capsid
2301,YP_239648.1,major_capsid
2302,YP_001468644.1,major_capsid
2303,YP_425009.1,major_capsid
2304,YP_512315.1,major_capsid
2305,YP_338188.1,major_capsid
2306,YP_459969.1,major_capsid
2307,YP_764476.1,major_capsid
2308,YP_717802.1,major_capsid
2309,YP_908831.1,major_capsid
2310,YP_699941.1,major_capsid
2311,YP_002003562.1,major_capsid
2312,YP_008767182.1,major_capsid
2313,YP_001469239.1,major_capsid
2314,YP_005087431.1,major_capsid
2315,YP_005087541.1,major_capsid
2316,YP_005087453.1,major_capsid
2317,YP_001595448.1,major_capsid
2318,YP_001686874.1,major_capsid
2319,YP_009617237.1,major_capsid
2320,YP_002117674.1,major_capsid
2321,YP_002922237.1,major_capsid
2322,YP_003127294.1,major_capsid
2323,YP_003127140.1,major_capsid
2324,YP_003127192.1,major_capsid
2325,YP_003127243.1,major_capsid
2326,YP_003169680.1,major_capsid
2327,YP_003347548.1,major_capsid
2328,YP_009302210.1,major_capsid
2329,YP_009169185.1,major_capsid
2330,YP_009168987.1,major_capsid
2331,YP_007673099.1,major_capsid
2332,YP_008126425.1,major_capsid
2333,YP_009103797.1,major_capsid
2334,YP_009822208.1,major_capsid
2335,YP_009783030.1,major_capsid
2336,YP_004301421.1,major_capsid
2337,YP_004306684.1,major_capsid
2338,YP_007675586.1,major_capsid
2339,YP_007237157.1,major_capsid
2340,YP_009829492.1,major_capsid
2341,YP_007673748.1,major_capsid
2342,YP_004306451.1,major_capsid
2343,YP_010079787.1,major_capsid
2344,YP_007238029.1,major_capsid
2345,YP_007501015.1,major_capsid
2346,YP_007237911.1,major_capsid
2347,YP_009637545.1,major_capsid
2348,YP_009590867.1,major_capsid
2349,YP_009607574.1,major_capsid
2350,YP_009636181.1,major_capsid
2351,YP_009636419.1,major_capsid
2352,YP_009636534.1,major_capsid
2353,YP_009636628.1,major_capsid
2354,YP_009636742.1,major_capsid
2355,YP_009637453.1,major_capsid
2356,YP_009636836.1,major_capsid
2357,YP_009637147.1,major_capsid
2358,YP_009637265.1,major_capsid
2359,YP_009605012.1,major_capsid
2360,YP_009607745.1,major_capsid
2361,YP_009635513.1,major_capsid
2362,YP_009635607.1,major_capsid
2363,YP_009635853.1,major_capsid
2364,YP_009635692.1,major_capsid
2365,YP_009635987.1,major_capsid
2366,YP_009636071.1,major_capsid
2367,YP_009613911.1,major_capsid
2368,YP_009591313.1,major_capsid
2369,YP_009608188.1,major_capsid
2370,YP_009608081.1,major_capsid
2371,YP_009637823.1,major_capsid
2372,YP_004678755.1,major_capsid
2373,YP_009018021.1,major_capsid
2374,YP_007004551.1,major_capsid
2375,YP_009017002.1,major_capsid
2376,YP_009014183.1,major_capsid
2377,YP_009017070.1,major_capsid
2378,YP_009014005.1,major_capsid
2379,YP_009012702.1,major_capsid
2380,YP_009018524.1,major_capsid
2381,YP_009014507.1,major_capsid
2382,YP_009011246.1,major_capsid
2383,YP_009638190.1,major_capsid
2384,YP_009638367.1,major_capsid
2385,YP_009638278.1,major_capsid
2386,YP_009101210.1,major_capsid
2387,YP_007004365.1,major_capsid
2388,YP_007006230.1,major_capsid
2389,YP_006990304.1,major_capsid
2390,YP_006987798.1,major_capsid
2391,YP_007236660.1,major_capsid
2392,YP_007007249.1,major_capsid
2393,YP_007112140.1,major_capsid
2394,YP_007112546.1,major_capsid
2395,YP_007111782.1,major_capsid
2396,YP_007111380.1,major_capsid
2397,YP_007007015.1,major_capsid
2398,YP_006201538.1,major_capsid
2399,YP_009008364.1,major_capsid
2400,YP_009016282.1,major_capsid
2401,YP_006382285.1,major_capsid
2402,YP_008126701.1,major_capsid
2403,YP_006488675.1,major_capsid
2404,YP_009638471.1,major_capsid
2405,YP_008320240.1,major_capsid
2406,YP_009275783.1,major_capsid
2407,YP_007236009.1,major_capsid
2408,YP_009608566.1,major_capsid
2409,YP_009591855.1,major_capsid
2410,YP_010079750.1,major_capsid
2411,YP_007010608.1,major_capsid
2412,YP_009591981.1,major_capsid
2413,YP_008431145.1,major_capsid
2414,YP_007677515.1,major_capsid
2415,YP_008126104.1,major_capsid
2416,YP_008318156.1,major_capsid
2417,YP_009150832.1,major_capsid
2418,YP_009779096.1,major_capsid
2419,YP_009779308.1,major_capsid
2420,YP_009779523.1,major_capsid
2421,YP_009301634.1,major_capsid
2422,YP_009783267.1,major_capsid
2423,YP_008060494.1,major_capsid
2424,YP_009874388.1,major_capsid
2425,YP_009002799.1,major_capsid
2426,YP_008059978.1,major_capsid
2427,YP_008051867.1,major_capsid
2428,YP_008050782.1,major_capsid
2429,YP_008239721.1,major_capsid
2430,YP_008408964.1,major_capsid
2431,YP_008410171.1,major_capsid
2432,YP_008410403.1,major_capsid
2433,YP_008241890.1,major_capsid
2434,YP_009219078.1,major_capsid
2435,YP_009009154.1,major_capsid
2436,YP_008766922.1,major_capsid
2437,YP_008410794.1,major_capsid
2438,YP_008409311.1,major_capsid
2439,YP_008858443.1,major_capsid
2440,YP_008856789.1,major_capsid
2441,YP_008858555.1,major_capsid
2442,YP_008859126.1,major_capsid
2443,YP_008771435.1,major_capsid
2444,YP_008767249.1,major_capsid
2445,YP_008767250.1,major_capsid
2446,YP_009056526.1,major_capsid
2447,YP_009055350.1,major_capsid
2448,YP_009056064.1,major_capsid
2449,YP_009007453.1,major_capsid
2450,YP_008858940.1,major_capsid
2451,YP_008858204.1,major_capsid
2452,YP_009007473.1,major_capsid
2453,YP_009227036.1,major_capsid
2454,YP_009030968.1,major_capsid
2455,YP_009004196.1,major_capsid
2456,YP_009031203.1,major_capsid
2457,YP_009021587.1,major_capsid
2458,YP_009044806.1,major_capsid
2459,YP_009032403.1,major_capsid
2460,YP_009963925.1,major_capsid
2461,YP_009036981.1,major_capsid
2462,YP_009035603.1,major_capsid
2463,YP_009035274.1,major_capsid
2464,YP_009218426.1,major_capsid
2465,YP_009043801.1,major_capsid
2466,YP_009103466.1,major_capsid
2467,YP_009146944.1,major_capsid
2468,YP_009196790.1,major_capsid
2469,YP_009113120.1,major_capsid
2470,YP_009056463.1,major_capsid
2471,YP_009124559.1,major_capsid
2472,YP_009123966.1,major_capsid
2473,YP_009111277.1,major_capsid
2474,YP_009067086.1,major_capsid
2475,YP_009101383.1,major_capsid
2476,YP_009125000.1,major_capsid
2477,YP_009124197.1,major_capsid
2478,YP_009209555.1,major_capsid
2479,YP_008058174.1,major_capsid
2480,YP_009224141.1,major_capsid
2481,YP_009304452.1,major_capsid
2482,YP_009300934.1,major_capsid
2483,YP_009102190.1,major_capsid
2484,YP_009197131.1,major_capsid
2485,YP_009152981.1,major_capsid
2486,YP_009276932.1,major_capsid
2487,YP_009217929.1,major_capsid
2488,YP_009277376.1,major_capsid
2489,YP_009123883.1,major_capsid
2490,YP_009222378.1,major_capsid
2491,YP_009125483.1,major_capsid
2492,YP_009113069.1,major_capsid
2493,YP_009207757.1,major_capsid
2494,YP_009784989.1,major_capsid
2495,YP_009222827.1,major_capsid
2496,YP_009200436.1,major_capsid
2497,YP_009188486.1,major_capsid
2498,YP_009209054.1,major_capsid
2499,YP_009202213.1,major_capsid
2500,YP_009210454.1,major_capsid
2501,YP_009218324.2,major_capsid
2502,YP_009593392.1,major_capsid
2503,YP_009193818.1,major_capsid
2504,YP_009196104.1,major_capsid
2505,YP_009874870.1,major_capsid
2506,YP_009875210.1,major_capsid
2507,YP_009874651.1,major_capsid
2508,YP_009874982.1,major_capsid
2509,YP_009874704.1,major_capsid
2510,YP_009875094.1,major_capsid
2511,YP_009874598.1,major_capsid
2512,YP_009875264.1,major_capsid
2513,YP_009874757.1,major_capsid
2514,YP_009875151.1,major_capsid
2515,YP_009874815.1,major_capsid
2516,YP_009874924.1,major_capsid
2517,YP_009875382.1,major_capsid
2518,YP_009875326.1,major_capsid
2519,YP_009875431.1,major_capsid
2520,YP_009874549.1,major_capsid
2521,YP_009287415.1,major_capsid
2522,YP_009210367.1,major_capsid
2523,YP_009218818.1,major_capsid
2524,YP_009191747.1,major_capsid
2525,YP_009207647.1,major_capsid
2526,YP_009211913.1,major_capsid
2527,YP_009829970.1,major_capsid
2528,YP_009221392.1,major_capsid
2529,YP_009593693.1,major_capsid
2530,YP_009198111.1,major_capsid
2531,YP_009204103.1,major_capsid
2532,YP_009211170.1,major_capsid
2533,YP_009198975.1,major_capsid
2534,YP_009199810.1,major_capsid
2535,YP_009593902.1,major_capsid
2536,YP_009616435.1,major_capsid
2537,YP_009592376.1,major_capsid
2538,YP_009206893.1,major_capsid
2539,YP_009202523.1,major_capsid
2540,YP_009214683.1,major_capsid
2541,YP_009214366.1,major_capsid
2542,YP_009199690.1,major_capsid
2543,YP_009208747.1,major_capsid
2544,YP_009276877.1,major_capsid
2545,YP_009201030.1,major_capsid
2546,YP_009211726.1,major_capsid
2547,YP_009224749.1,major_capsid
2548,YP_009195255.1,major_capsid
2549,YP_009187684.1,major_capsid
2550,YP_009177505.1,major_capsid
2551,YP_009189887.1,major_capsid
2552,YP_009187302.1,major_capsid
2553,YP_009830108.1,major_capsid
2554,YP_009830176.1,major_capsid
2555,YP_009206664.1,major_capsid
2556,YP_009201804.1,major_capsid
2557,YP_009201498.1,major_capsid
2558,YP_009197526.1,major_capsid
2559,YP_009208843.1,major_capsid
2560,YP_009187162.1,major_capsid
2561,YP_009301839.1,major_capsid
2562,YP_009275283.1,major_capsid
2563,YP_009323538.1,major_capsid
2564,YP_009292647.1,major_capsid
2565,YP_009282346.1,major_capsid
2566,YP_009304914.1,major_capsid
2567,YP_009302320.1,major_capsid
2568,YP_009595697.1,major_capsid
2569,YP_009616859.1,major_capsid
2570,YP_009304198.1,major_capsid
2571,YP_009300790.1,major_capsid
2572,YP_009304337.1,major_capsid
2573,YP_009792442.1,major_capsid
2574,YP_009275573.1,major_capsid
2575,YP_009276534.1,major_capsid
2576,YP_009830240.1,major_capsid
2577,YP_009291565.1,major_capsid
2578,YP_009286206.1,major_capsid
2579,YP_009278899.1,major_capsid
2580,YP_009786248.1,major_capsid
2581,YP_009283264.1,major_capsid
2582,YP_009291254.1,major_capsid
2583,YP_009977150.1,major_capsid
2584,YP_010056639.1,major_capsid
2585,YP_009875639.1,major_capsid
2586,YP_009875695.1,major_capsid
2587,YP_009875863.1,major_capsid
2588,YP_009875806.1,major_capsid
2589,YP_009875753.1,major_capsid
2590,YP_009981631.1,major_capsid
2591,YP_009284792.1,major_capsid
2592,YP_009596591.1,major_capsid
2593,YP_009979979.1,major_capsid
2594,YP_009831588.1,major_capsid
2595,YP_009999007.1,major_capsid
2596,YP_009999127.1,major_capsid
2597,YP_009787431.1,major_capsid
2598,YP_009787489.1,major_capsid
2599,YP_009787541.1,major_capsid
2600,YP_009832554.1,major_capsid
2601,YP_010061623.1,major_capsid
2602,YP_009787723.1,major_capsid
2603,YP_009787810.1,major_capsid
2604,YP_009999373.1,major_capsid
2605,YP_009788398.1,major_capsid
2606,YP_009980072.1,major_capsid
2607,YP_009977326.1,major_capsid
2608,YP_010013928.1,major_capsid
2609,YP_009842075.1,major_capsid
2610,YP_009789010.1,major_capsid
2611,YP_009789041.1,major_capsid
2612,YP_009962357.1,major_capsid
2613,YP_009832446.1,major_capsid
2614,YP_009966365.1,major_capsid
2615,YP_009876343.1,major_capsid
2616,YP_009832813.1,major_capsid
2617,YP_009958656.1,major_capsid
2618,YP_009602125.1,major_capsid
2619,YP_010059975.1,major_capsid
2620,YP_009790717.1,major_capsid
2621,YP_010012977.1,major_capsid
2622,YP_010012846.1,major_capsid
2623,YP_009951095.1,major_capsid
2624,YP_009610589.1,major_capsid
2625,YP_009610821.1,major_capsid
2626,YP_009611042.1,major_capsid
2627,YP_009611261.1,major_capsid
2628,YP_009611488.1,major_capsid
2629,YP_009791685.1,major_capsid
2630,YP_009878828.1,major_capsid
2631,YP_009878880.1,major_capsid
2632,YP_009878934.1,major_capsid
2633,YP_009878988.1,major_capsid
2634,YP_009879043.1,major_capsid
2635,YP_009879097.1,major_capsid
2636,YP_009879150.1,major_capsid
2637,YP_009879203.1,major_capsid
2638,YP_009879258.1,major_capsid
2639,YP_009981078.1,major_capsid
2640,YP_009877819.1,major_capsid
2641,YP_009877878.1,major_capsid
2642,YP_009877926.1,major_capsid
2643,YP_009877982.1,major_capsid
2644,YP_009878033.1,major_capsid
2645,YP_009878148.1,major_capsid
2646,YP_009878202.1,major_capsid
2647,YP_009878320.1,major_capsid
2648,YP_009878368.1,major_capsid
2649,YP_009878421.1,major_capsid
2650,YP_009878474.1,major_capsid
2651,YP_009878525.1,major_capsid
2652,YP_009878570.1,major_capsid
2653,YP_009878624.1,major_capsid
2654,YP_009878677.1,major_capsid
2655,YP_009878731.1,major_capsid
2656,YP_009878779.1,major_capsid
2657,YP_010055299.1,major_capsid
2658,YP_010055622.1,major_capsid
2659,YP_010055220.1,major_capsid
2660,YP_010055378.1,major_capsid
2661,YP_009835596.1,major_capsid
2662,YP_009955822.1,major_capsid
2663,YP_009963705.1,major_capsid
2664,YP_009978339.1,major_capsid
2665,YP_009795485.1,major_capsid
2666,YP_010052078.1,major_capsid
2667,YP_010061341.1,major_capsid
2668,YP_010051870.1,major_capsid
2669,YP_009835935.1,major_capsid
2670,YP_009623860.1,major_capsid
2671,YP_009702220.1,major_capsid
2672,YP_010079526.1,major_capsid
2673,YP_010055140.1,major_capsid
2674,YP_009835655.1,major_capsid
2675,YP_009797008.1,major_capsid
2676,YP_009977239.1,major_capsid
2677,YP_009880356.1,major_capsid
2678,YP_009976245.1,major_capsid
2679,YP_009957307.1,major_capsid
2680,YP_009980164.1,major_capsid
2681,YP_009977969.1,major_capsid
2682,YP_009954382.1,major_capsid
2683,YP_009980707.1,major_capsid
2684,YP_009976153.1,major_capsid
2685,YP_009977690.1,major_capsid
2686,YP_009978242.1,major_capsid
2687,YP_009979441.1,major_capsid
2688,YP_009977409.1,major_capsid
2689,YP_009978898.1,major_capsid
2690,YP_009959980.1,major_capsid
2691,YP_009978059.1,major_capsid
2692,YP_009960901.1,major_capsid
2693,YP_009977593.1,major_capsid
2694,YP_009979891.1,major_capsid
2695,YP_009889813.1,major_capsid
2696,YP_009889568.1,major_capsid
2697,YP_010056563.1,major_capsid
2698,YP_010061243.1,major_capsid
2699,YP_009979350.1,major_capsid
2700,YP_009979533.1,major_capsid
2701,YP_010061804.1,major_capsid
2702,YP_009978985.1,major_capsid
2703,YP_009979805.1,major_capsid
2704,YP_010096626.1,major_capsid
2705,YP_009810933.1,major_capsid
2706,YP_009838453.1,major_capsid
2707,YP_009838609.1,major_capsid
2708,YP_009880951.1,major_capsid
2709,YP_009909772.1,major_capsid
2710,YP_009976682.1,major_capsid
2711,YP_009980260.1,major_capsid
2712,YP_009980984.1,major_capsid
2713,YP_009839489.1,major_capsid
2714,YP_009839739.1,major_capsid
2715,YP_009979715.1,major_capsid
2716,YP_009840223.1,major_capsid
2717,YP_009839975.1,major_capsid
2718,YP_010052279.1,major_capsid
2719,YP_009976334.1,major_capsid
2720,YP_010051942.1,major_capsid
2721,YP_009977783.1,major_capsid
2722,YP_009962460.1,major_capsid
2723,YP_009841188.1,major_capsid
2724,YP_009808245.1,major_capsid
2725,YP_009979167.1,major_capsid
2726,YP_009814120.1,major_capsid
2727,YP_009814819.1,major_capsid
2728,YP_009840739.1,major_capsid
2729,YP_009842409.1,major_capsid
2730,YP_009816607.1,major_capsid
2731,YP_009980438.1,major_capsid
2732,YP_009977066.1,major_capsid
2733,YP_009977504.1,major_capsid
2734,YP_009818426.1,major_capsid
2735,YP_009800874.1,major_capsid
2736,YP_009818623.1,major_capsid
2737,YP_009999520.1,major_capsid
2738,YP_009998642.1,major_capsid
2739,YP_010100904.1,major_capsid
2740,YP_009882328.1,major_capsid
2741,YP_009882382.1,major_capsid
2742,YP_009976418.1,major_capsid
2743,YP_009981271.1,major_capsid
2744,YP_009980350.1,major_capsid
2745,YP_009961520.1,major_capsid
2746,YP_010061152.1,major_capsid
2747,YP_009819052.1,major_capsid
2748,YP_009882567.1,major_capsid
2749,YP_010054985.1,major_capsid
2750,YP_009955717.1,major_capsid
2751,YP_009977872.1,major_capsid
2752,YP_009961104.1,major_capsid
2753,YP_010061716.1,major_capsid
2754,YP_010101314.1,major_capsid
2755,YP_010101471.1,major_capsid
2756,YP_009820537.1,major_capsid
2757,YP_010061542.1,major_capsid
2758,YP_009980525.1,major_capsid
2759,YP_009980804.1,major_capsid
2760,YP_009821370.1,major_capsid
2761,YP_009821639.1,major_capsid
2762,YP_010101739.1,major_capsid
2763,YP_009821845.1,major_capsid
2764,YP_009981455.1,major_capsid
2765,YP_009845813.1,major_capsid
2766,YP_010079691.1,major_capsid
2767,YP_010102273.1,major_capsid
2768,YP_010102367.1,major_capsid
2769,YP_010102079.1,major_capsid
2770,YP_010052143.1,major_capsid
2771,YP_010103427.1,major_capsid
2772,YP_009850530.1,major_capsid
2773,YP_009976506.1,major_capsid
2774,YP_010060058.1,major_capsid
2775,YP_010103032.1,major_capsid
2776,YP_009976974.1,major_capsid
2777,YP_010102934.1,major_capsid
2778,YP_009883376.1,major_capsid
2779,YP_010103803.1,major_capsid
2780,YP_010103941.1,major_capsid
2781,YP_010056417.1,major_capsid
2782,YP_009976591.1,major_capsid
2783,YP_009884373.1,major_capsid
2784,YP_010013106.1,major_capsid
2785,YP_009954190.1,major_capsid
2786,YP_010104325.1,major_capsid
2787,YP_009958351.1,major_capsid
2788,YP_009978428.1,major_capsid
2789,YP_010104814.1,major_capsid
2790,YP_009957199.1,major_capsid
2791,YP_009978804.1,major_capsid
2792,YP_010061055.1,major_capsid
2793,YP_009956779.1,major_capsid
2794,YP_009978624.1,major_capsid
2795,YP_009978714.1,major_capsid
2796,YP_009980894.1,major_capsid
2797,YP_009981175.1,major_capsid
2798,YP_009981548.1,major_capsid
2799,YP_009884890.1,major_capsid
2800,YP_009884936.1,major_capsid
2801,YP_009976879.1,major_capsid
2802,YP_010105410.1,major_capsid
2803,YP_009885365.1,major_capsid
2804,YP_009885495.1,major_capsid
2805,YP_009885549.1,major_capsid
2806,YP_009885595.1,major_capsid
2807,YP_009885648.1,major_capsid
2808,YP_009885704.1,major_capsid
2809,YP_009885825.1,major_capsid
2810,YP_009885882.1,major_capsid
2811,YP_010079586.1,major_capsid
2812,NP_878202.1,major_capsid
2813,YP_002332517.1,major_capsid
2814,YP_009976780.1,major_capsid
2815,YP_009886952.1,major_capsid
2816,YP_009886209.1,major_capsid
2817,YP_009886705.1,major_capsid
2818,YP_009886455.1,major_capsid
2819,YP_009957935.1,major_capsid
2820,YP_010161346.1,major_capsid
2821,YP_009949333.1,major_capsid
2822,YP_009949265.1,major_capsid
2823,YP_009965299.1,major_capsid
2824,YP_010107448.1,major_capsid
2825,YP_009979077.1,major_capsid
2826,YP_010107737.1,major_capsid
2827,YP_010107773.1,major_capsid
2828,YP_010107817.1,major_capsid
2829,YP_010056035.1,major_capsid
2830,YP_009778033.1,major_capsid
2831,YP_009999776.1,major_capsid
2832,YP_009909905.1,major_capsid
2833,YP_009909645.1,major_capsid
2834,YP_009910045.1,major_capsid
2835,YP_010052349.1,major_capsid
2836,YP_010051807.1,major_capsid
2837,YP_010052213.1,major_capsid
2838,YP_009963822.1,major_capsid
2839,YP_010061970.1,major_capsid
2840,YP_009833586.1,major_capsid
2841,YP_009978521.1,major_capsid
2842,YP_010013778.1,major_capsid
2843,YP_009979621.1,major_capsid
2844,YP_010013627.1,major_capsid
2845,YP_009978149.1,major_capsid
2846,YP_010109857.1,major_capsid
2847,YP_010109475.1,major_capsid
2848,YP_009979260.1,major_capsid
2849,YP_009960180.1,major_capsid
2850,YP_010012724.1,major_capsid
2851,YP_009981357.1,major_capsid
2852,YP_009955613.1,major_capsid
2853,YP_009999446.1,major_capsid
2854,YP_010113790.1,major_capsid
2855,YP_009998830.1,major_capsid
2856,YP_009998909.1,major_capsid
2857,YP_009998983.1,major_capsid
2858,YP_009998759.1,major_capsid
2859,YP_009999200.1,major_capsid
2860,YP_009999617.1,major_capsid
2861,YP_010114708.1,major_capsid
2862,YP_010056490.1,major_capsid
2863,YP_010114938.1,major_capsid
2864,YP_009219585.1,major_capsid
2865,YP_009219591.1,major_capsid
2866,YP_009883036.1,major_capsid
2867,YP_002922722.1,major_capsid
2868,YP_007236797.1,major_capsid
2869,YP_006201096.1,major_capsid
2870,YP_009966171.1,major_capsid
2871,YP_001994747.1,major_capsid
2872,YP_002014624.1,major_capsid
2873,YP_004123828.1,major_capsid
2874,YP_009100118.1,major_capsid
2875,YP_009014882.1,major_capsid
2876,YP_003856891.1,major_capsid
2877,YP_010278036.1,major_capsid
2878,YP_010278150.1,major_capsid
2879,YP_003856985.1,major_capsid
2880,YP_009013208.1,major_capsid
2881,YP_009013659.1,major_capsid
2882,YP_009016002.1,major_capsid
2883,YP_009016085.1,major_capsid
2884,YP_009016710.1,major_capsid
2885,YP_009016896.1,major_capsid
2886,YP_009018882.1,major_capsid
2887,YP_006987964.1,major_capsid
2888,YP_010347719.1,major_capsid
2889,YP_009999273.1,major_capsid
2890,YP_009999294.1,major_capsid
2891,YP_008050867.1,major_capsid
2892,YP_008051413.1,major_capsid
2893,YP_008060244.1,major_capsid
2894,YP_008126597.1,major_capsid
2895,YP_008126255.1,major_capsid
2896,YP_008051132.1,major_capsid
2897,YP_008410679.1,major_capsid
2898,YP_008409544.1,major_capsid
2899,YP_008410575.1,major_capsid
2900,YP_008409747.1,major_capsid
2901,YP_009035913.1,major_capsid
2902,YP_009124748.1,major_capsid
2903,YP_009125860.1,major_capsid
2904,YP_009198442.1,major_capsid
2905,YP_009195115.1,major_capsid
2906,YP_009125287.1,major_capsid
2907,YP_009209405.1,major_capsid
2908,YP_009200633.1,major_capsid
2909,YP_009202287.1,major_capsid
2910,YP_009225780.1,major_capsid
2911,YP_009203075.1,major_capsid
2912,YP_009198044.1,major_capsid
2913,YP_009215389.1,major_capsid
2914,YP_009200951.1,major_capsid
2915,YP_009207107.1,major_capsid
2916,YP_009212648.1,major_capsid
2917,YP_009197594.1,major_capsid
2918,YP_009205053.1,major_capsid
2919,YP_009205475.1,major_capsid
2920,YP_009189728.1,major_capsid
2921,YP_009303566.1,major_capsid
2922,YP_009303845.1,major_capsid
2923,YP_009275365.1,major_capsid
2924,YP_009273943.1,major_capsid
2925,YP_009292522.1,major_capsid
2926,YP_009287796.1,major_capsid
2927,YP_009286693.1,major_capsid
2928,YP_009292397.1,major_capsid
2929,YP_009281107.1,major_capsid
2930,YP_009277929.1,major_capsid
2931,YP_009013102.1,major_capsid
2932,YP_004538952.1,major_capsid
2933,YP_009017233.1,major_capsid
2934,NP_438146.1,major_capsid
2935,YP_009953896.1,major_capsid
2936,YP_009951970.1,major_capsid
2937,YP_009952063.1,major_capsid
2938,YP_009954091.1,major_capsid
2939,YP_009830507.1,major_capsid
2940,YP_009830592.1,major_capsid
2941,YP_010054653.1,major_capsid
2942,YP_009808348.1,major_capsid
2943,YP_009948780.1,major_capsid
2944,YP_009885059.1,major_capsid
2945,YP_010109751.1,major_capsid
2946,YP_009785415.1,major_capsid
2947,YP_009817648.1,major_capsid
2948,YP_009817730.1,major_capsid
2949,YP_009817560.1,major_capsid
2950,YP_009910163.1,major_capsid
2951,YP_009910193.1,major_capsid
2952,YP_009795359.1,major_capsid
2953,YP_009620056.1,major_capsid
2954,YP_009836008.1,major_capsid
2955,YP_009836072.1,major_capsid
2956,YP_009836134.1,major_capsid
2957,YP_009837339.1,major_capsid
2958,YP_009837346.1,major_capsid
2959,YP_009623044.1,major_capsid
2960,YP_009623170.1,major_capsid
2961,YP_009800175.1,major_capsid
2962,YP_009908708.1,major_capsid
2963,YP_009838072.1,major_capsid
2964,YP_009840459.1,major_capsid
2965,YP_009808184.1,major_capsid
2966,YP_009812630.1,major_capsid
2967,YP_009818443.1,major_capsid
2968,YP_009908645.1,major_capsid
2969,YP_009908583.1,major_capsid
2970,YP_009903799.1,major_capsid
2971,YP_009854635.1,major_capsid
2972,YP_009854781.1,major_capsid
2973,YP_009855051.1,major_capsid
2974,YP_009855119.1,major_capsid
2975,YP_009855405.1,major_capsid
