,accession,label
2163,YP_009874361.1,major_capsid
2164,YP_009215869.1,major_capsid
2165,YP_009216089.1,major_capsid
2166,YP_008060738.1,major_capsid
2167,YP_009601854.1,major_capsid
2168,YP_008061589.1,major_capsid
2169,YP_008060897.1,major_capsid
2170,YP_008061355.1,major_capsid
2171,YP_008859217.1,major_capsid
2172,YP_008241996.1,major_capsid
2173,YP_009221225.1,major_capsid
2174,YP_009098938.1,major_capsid
2175,YP_009042803.1,major_capsid
2176,YP_009099063.1,major_capsid
2177,YP_009007653.1,major_capsid
2178,YP_008770009.1,major_capsid
2179,YP_008770652.1,major_capsid
2180,YP_008770574.1,major_capsid
2181,YP_008858907.1,major_capsid
2182,YP_008859419.1,major_capsid
2183,YP_009639189.1,major_capsid
2184,YP_009639117.1,major_capsid
2185,YP_009783892.1,major_capsid
2186,YP_009592464.1,major_capsid
2187,YP_009031548.1,major_capsid
2188,YP_009625918.1,major_capsid
2189,YP_009032600.1,major_capsid
2190,YP_009043930.1,major_capsid
2191,YP_009097823.1,major_capsid
2192,YP_009099822.1,major_capsid
2193,YP_009149973.1,major_capsid
2194,YP_009152166.1,major_capsid
2195,YP_009321730.1,major_capsid
2196,YP_009099713.1,major_capsid
2197,YP_009145630.1,major_capsid
2198,YP_009148437.1,major_capsid
2199,YP_009126043.1,major_capsid
2200,YP_009198598.1,major_capsid
2201,YP_009215217.1,major_capsid
2202,YP_009222460.1,major_capsid
2203,YP_009223915.1,major_capsid
2204,YP_009200128.1,major_capsid
2205,YP_009226126.1,major_capsid
2206,YP_009218786.1,major_capsid
2207,YP_009194465.1,major_capsid
2208,YP_009607414.1,major_capsid
2209,YP_009607136.1,major_capsid
2210,YP_009204653.1,major_capsid
2211,YP_009601494.1,major_capsid
2212,YP_009225271.1,major_capsid
2213,YP_009195035.1,major_capsid
2214,YP_009189665.1,major_capsid
2215,YP_009218885.1,major_capsid
2216,YP_009601642.1,major_capsid
2217,YP_009601719.1,major_capsid
2218,YP_009604045.1,major_capsid
2219,YP_009601568.1,major_capsid
2220,YP_009616586.1,major_capsid
2221,YP_009785940.1,major_capsid
2222,YP_009595163.1,major_capsid
2223,YP_009303078.1,major_capsid
2224,YP_009301281.1,major_capsid
2225,YP_009303308.1,major_capsid
2226,YP_009595355.1,major_capsid
2227,YP_009875625.1,major_capsid
2228,YP_009301448.1,major_capsid
2229,YP_009300967.1,major_capsid
2230,YP_009603290.1,major_capsid
2231,YP_009276467.1,major_capsid
2232,YP_009276727.1,major_capsid
2233,YP_009274144.1,major_capsid
2234,YP_009275082.1,major_capsid
2235,YP_009274242.1,major_capsid
2236,YP_009273404.1,major_capsid
2237,YP_009285754.1,major_capsid
2238,YP_009831518.1,major_capsid
2239,YP_009626453.1,major_capsid
2240,YP_009323080.1,major_capsid
2241,YP_009831235.1,major_capsid
2242,YP_009290977.1,major_capsid
2243,YP_009287973.1,major_capsid
2244,YP_009787334.1,major_capsid
2245,YP_009597689.1,major_capsid
2246,YP_009788851.1,major_capsid
2247,YP_009609699.1,major_capsid
2248,YP_009609949.1,major_capsid
2249,YP_009610025.1,major_capsid
2250,YP_009791559.1,major_capsid
2251,YP_009612387.1,major_capsid
2252,YP_009612462.1,major_capsid
2253,YP_009613004.1,major_capsid
2254,YP_009615772.1,major_capsid
2255,YP_009619901.1,major_capsid
2256,YP_009795596.1,major_capsid
2257,YP_009797643.1,major_capsid
2258,YP_009797859.1,major_capsid
2259,YP_009824783.1,major_capsid
2260,YP_009622400.1,major_capsid
2261,YP_009836984.1,major_capsid
2262,YP_009622971.1,major_capsid
2263,YP_009837843.1,major_capsid
2264,YP_009801141.1,major_capsid
2265,YP_009801095.1,major_capsid
2266,YP_009801169.1,major_capsid
2267,YP_009624843.1,major_capsid
2268,YP_009804013.1,major_capsid
2269,YP_009806784.1,major_capsid
2270,YP_009808899.1,major_capsid
2271,YP_009882046.1,major_capsid
2272,YP_009816856.1,major_capsid
2273,YP_009843010.1,major_capsid
2274,YP_009819262.1,major_capsid
2275,YP_009846032.1,major_capsid
2276,YP_009849867.1,major_capsid
2277,YP_009848297.1,major_capsid
2278,YP_009883701.1,major_capsid
2279,YP_009884161.1,major_capsid
2280,YP_009884497.1,major_capsid
2281,YP_009884230.1,major_capsid
2282,YP_009853260.1,major_capsid
2283,YP_009885934.1,major_capsid
2284,YP_009856303.1,major_capsid
2285,YP_009778093.1,major_capsid
2286,YP_009997355.1,major_capsid
2287,YP_009997193.1,major_capsid
2288,YP_009997273.1,major_capsid
2289,YP_009997438.1,major_capsid
2290,YP_009997471.1,major_capsid
2291,YP_010001646.1,major_capsid
2292,YP_010001730.1,major_capsid
2293,YP_009303161.1,major_capsid
2294,YP_010049682.1,major_capsid
2295,YP_010051292.1,major_capsid
2296,YP_010051479.1,major_capsid
2297,YP_010051417.1,major_capsid
2298,YP_010051743.1,major_capsid
2299,YP_010051352.1,major_capsid
2300,YP_010051614.1,major_capsid
2301,YP_010051677.1,major_capsid
2302,YP_010057048.1,major_capsid
2303,YP_010057269.1,major_capsid
2304,YP_010057500.1,major_capsid
2305,YP_010058654.1,major_capsid
2306,YP_010058188.1,major_capsid
2307,YP_010057972.1,major_capsid
2308,YP_010057735.1,major_capsid
2309,YP_010058420.1,major_capsid
2310,YP_010058884.1,major_capsid
2311,YP_010059409.1,major_capsid
2312,YP_010089135.1,major_capsid
2313,YP_010089978.1,major_capsid
2314,YP_010082538.1,major_capsid
2315,YP_010082733.1,major_capsid
2316,YP_010115088.1,major_capsid
2317,NP_899609.1,major_capsid
2318,NP_817605.1,major_capsid
2319,YP_004327199.1,major_capsid
2320,YP_007002476.1,major_capsid
2321,YP_008857641.1,major_capsid
2322,YP_007006600.1,major_capsid
2323,YP_009800370.1,major_capsid
2324,YP_007236347.2,major_capsid
2325,YP_007236873.1,major_capsid
2326,YP_009006291.1,major_capsid
2327,YP_007348355.1,major_capsid
2328,YP_008857046.1,major_capsid
2329,YP_009008409.1,major_capsid
2330,YP_009004775.1,major_capsid
2331,YP_009623463.1,major_capsid
2332,YP_009201384.1,major_capsid
2333,YP_009208712.1,major_capsid
2334,YP_009203187.1,major_capsid
2335,YP_009223409.1,major_capsid
2336,YP_009199993.1,major_capsid
2337,YP_009186944.1,major_capsid
2338,YP_009273811.1,major_capsid
2339,YP_009291185.1,major_capsid
2340,YP_009949178.1,major_capsid
2341,YP_009598105.1,major_capsid
2342,YP_009604683.1,major_capsid
2343,YP_009795466.1,major_capsid
2344,YP_010079236.1,major_capsid
2345,YP_009624721.1,major_capsid
2346,YP_009624735.1,major_capsid
2347,YP_009980616.1,major_capsid
2348,YP_009615427.1,major_capsid
2349,YP_010079029.1,major_capsid
2350,YP_010079351.1,major_capsid
2351,YP_010079433.1,major_capsid
2352,YP_010079111.1,major_capsid
2353,YP_010079192.1,major_capsid
2354,YP_010062051.1,major_capsid
2355,NP_046760.1,major_capsid
2356,YP_009591432.1,major_capsid
2357,YP_950534.1,major_capsid
2358,NP_523335.1,major_capsid
2359,YP_009792960.1,major_capsid
2360,NP_041997.1,major_capsid
2361,NP_958060.1,major_capsid
2362,NP_046832.1,major_capsid
2363,NP_116499.1,major_capsid
2364,YP_010133227.1,major_capsid
2365,NP_542595.2,major_capsid
2366,YP_008767312.1,major_capsid
2367,YP_008767313.1,major_capsid
2368,YP_002308412.1,major_capsid
2369,NP_891732.1,major_capsid
2370,NP_680487.1,major_capsid
2371,YP_239726.1,major_capsid
2372,NP_049971.1,major_capsid
2373,NP_049929.1,major_capsid
2374,NP_944891.1,major_capsid
2375,NP_052108.1,major_capsid
2376,NP_052109.1,major_capsid
2377,NP_038327.1,major_capsid
2378,NP_663677.1,major_capsid
2379,NP_665929.1,major_capsid
2380,YP_010078041.1,major_capsid
2381,NP_076679.1,major_capsid
2382,NP_076738.1,major_capsid
2383,NP_536823.1,major_capsid
2384,NP_510986.1,major_capsid
2385,NP_821152.1,major_capsid
2386,NP_612835.1,major_capsid
2387,NP_938058.1,major_capsid
2388,NP_853592.1,major_capsid
2389,NP_813774.1,major_capsid
2390,NP_848296.1,major_capsid
2391,NP_858956.1,major_capsid
2392,NP_944284.1,major_capsid
2393,YP_001491666.1,major_capsid
2394,YP_001039818.1,major_capsid
2395,YP_024928.1,major_capsid
2396,YP_239571.1,major_capsid
2397,YP_001468644.1,major_capsid
2398,YP_293748.1,major_capsid
2399,YP_654732.1,major_capsid
2400,YP_512264.1,major_capsid
2401,YP_425009.1,major_capsid
2402,NP_839926.1,major_capsid
2403,YP_655596.1,major_capsid
2404,YP_007677161.1,major_capsid
2405,YP_717802.1,major_capsid
2406,YP_908831.1,major_capsid
2407,YP_001111033.1,major_capsid
2408,YP_005087431.1,major_capsid
2409,YP_005087382.1,major_capsid
2410,YP_005087541.1,major_capsid
2411,YP_005087453.1,major_capsid
2412,YP_001285679.1,major_capsid
2413,YP_002117758.1,major_capsid
2414,YP_001671977.1,major_capsid
2415,YP_002117674.1,major_capsid
2416,YP_001686741.1,major_capsid
2417,YP_001949782.1,major_capsid
2418,YP_001949783.1,major_capsid
2419,YP_007677276.1,major_capsid
2420,YP_007877939.1,major_capsid
2421,YP_003097339.1,major_capsid
2422,YP_002922237.1,major_capsid
2423,YP_002922847.1,major_capsid
2424,YP_003169680.1,major_capsid
2425,YP_003347548.1,major_capsid
2426,YP_009302210.1,major_capsid
2427,YP_009169185.1,major_capsid
2428,YP_009168987.1,major_capsid
2429,YP_007673099.1,major_capsid
2430,YP_008125644.1,major_capsid
2431,YP_008126425.1,major_capsid
2432,YP_007676490.1,major_capsid
2433,YP_009103797.1,major_capsid
2434,YP_009822208.1,major_capsid
2435,YP_009103533.1,major_capsid
2436,YP_009822263.1,major_capsid
2437,YP_009783030.1,major_capsid
2438,YP_004306684.1,major_capsid
2439,YP_007675586.1,major_capsid
2440,YP_007237157.1,major_capsid
2441,YP_009829492.1,major_capsid
2442,YP_007673748.1,major_capsid
2443,YP_004306451.1,major_capsid
2444,YP_007003511.1,major_capsid
2445,YP_007003398.1,major_capsid
2446,YP_010079787.1,major_capsid
2447,YP_007238029.1,major_capsid
2448,YP_007003558.1,major_capsid
2449,YP_007501015.1,major_capsid
2450,YP_004508477.1,major_capsid
2451,YP_009637545.1,major_capsid
2452,YP_009637640.1,major_capsid
2453,YP_009590867.1,major_capsid
2454,YP_009607574.1,major_capsid
2455,YP_009636181.1,major_capsid
2456,YP_009591172.1,major_capsid
2457,YP_009636534.1,major_capsid
2458,YP_009636742.1,major_capsid
2459,YP_009637453.1,major_capsid
2460,YP_009636836.1,major_capsid
2461,YP_009636924.1,major_capsid
2462,YP_009637265.1,major_capsid
2463,YP_009607942.1,major_capsid
2464,YP_009607745.1,major_capsid
2465,YP_009635428.1,major_capsid
2466,YP_009635774.1,major_capsid
2467,YP_009635513.1,major_capsid
2468,YP_009635607.1,major_capsid
2469,YP_009635692.1,major_capsid
2470,YP_009635987.1,major_capsid
2471,YP_009614532.1,major_capsid
2472,YP_009208421.1,major_capsid
2473,YP_009637823.1,major_capsid
2474,YP_004678755.1,major_capsid
2475,YP_009637916.1,major_capsid
2476,YP_006561266.1,major_capsid
2477,YP_009606690.1,major_capsid
2478,YP_009018021.1,major_capsid
2479,YP_004782186.1,major_capsid
2480,YP_007004551.1,major_capsid
2481,YP_009014098.1,major_capsid
2482,YP_009011773.1,major_capsid
2483,YP_009638100.1,major_capsid
2484,YP_009017150.1,major_capsid
2485,YP_009013912.1,major_capsid
2486,YP_009014183.1,major_capsid
2487,YP_009793108.1,major_capsid
2488,YP_008430764.1,major_capsid
2489,YP_009604789.1,major_capsid
2490,YP_009014005.1,major_capsid
2491,YP_009012702.1,major_capsid
2492,YP_009014507.1,major_capsid
2493,YP_009638190.1,major_capsid
2494,YP_009018800.1,major_capsid
2495,YP_009638278.1,major_capsid
2496,YP_010050806.1,major_tail
2497,YP_009950454.1,major_tail
2498,YP_009951784.1,major_tail
2499,YP_009951389.1,major_tail
2500,YP_009953901.1,major_tail
2501,YP_009951196.1,major_tail
2502,YP_009951881.1,major_tail
2503,YP_009951975.1,major_tail
2504,YP_009950822.1,major_tail
2505,YP_009950728.1,major_tail
2506,YP_009950914.1,major_tail
2507,YP_009950326.1,major_tail
2508,YP_009950550.1,major_tail
2509,YP_009952068.1,major_tail
2510,YP_009954096.1,major_tail
2511,YP_009953512.1,major_tail
2512,YP_009951296.1,major_tail
2513,YP_009950360.1,major_tail
2514,YP_009951585.1,major_tail
2515,YP_009952160.1,major_tail
2516,YP_009836193.1,major_tail
2517,YP_009624329.1,major_tail
2518,YP_009808580.1,major_tail
2519,YP_009814696.1,major_tail
2520,YP_009842159.1,major_tail
2521,YP_009842188.1,major_tail
2522,YP_009818315.1,major_tail
2523,YP_009843520.1,major_tail
2524,YP_009859582.1,major_tail
2525,YP_010013512.1,major_tail
2526,YP_010049688.1,major_tail
2527,YP_010050887.1,major_tail
2528,YP_010051108.1,major_tail
2529,YP_010051036.1,major_tail
2530,YP_010051298.1,major_tail
2531,YP_010051485.1,major_tail
2532,YP_010051423.1,major_tail
2533,YP_010051749.1,major_tail
2534,YP_010051358.1,major_tail
2535,YP_010051553.1,major_tail
2536,YP_010051620.1,major_tail
2537,YP_010051683.1,major_tail
2538,YP_009950166.1,major_tail
2539,YP_009951005.1,major_tail
2540,YP_009841037.1,major_tail
2541,YP_010062058.1,major_tail
2542,NP_046839.2,major_tail
2543,YP_009167730.1,major_tail
2544,YP_009909326.1,major_tail
2545,YP_010080310.1,major_tail
2546,YP_010063190.1,major_tail
2547,YP_010062410.1,major_tail
2548,YP_010080393.1,major_tail
2549,YP_010061630.1,major_tail
2550,YP_009787732.1,major_tail
2551,YP_010063928.1,major_tail
2552,YP_010059982.1,major_tail
2553,YP_010064019.1,major_tail
2554,YP_010062318.1,major_tail
2555,YP_010080498.1,major_tail
2556,YP_010080569.1,major_tail
2557,YP_010080607.1,major_tail
2558,YP_010080644.1,major_tail
2559,YP_010080718.1,major_tail
2560,YP_010080755.1,major_tail
2561,YP_010080792.1,major_tail
2562,YP_009818103.1,major_tail
2563,YP_010055304.1,major_tail
2564,YP_010055627.1,major_tail
2565,YP_010055225.1,major_tail
2566,YP_010055383.1,major_tail
2567,YP_010063362.1,major_tail
2568,YP_010063276.1,major_tail
2569,YP_009963712.1,major_tail
2570,YP_010061348.1,major_tail
2571,YP_010056347.1,major_tail
2572,YP_010055145.1,major_tail
2573,YP_009622815.1,major_tail
2574,YP_009622817.1,major_tail
2575,YP_009624540.1,major_tail
2576,YP_010055881.1,major_tail
2577,YP_010063736.1,major_tail
2578,YP_009837968.1,major_tail
2579,YP_009800829.1,major_tail
2580,YP_010061250.1,major_tail
2581,YP_010054658.1,major_tail
2582,YP_009806861.1,major_tail
2583,YP_010055068.1,major_tail
2584,YP_009950634.1,major_tail
2585,YP_010055799.1,major_tail
2586,YP_010051230.1,major_tail
2587,YP_009824485.1,major_tail
2588,YP_009824694.1,major_tail
2589,YP_010063640.1,major_tail
2590,YP_009814907.1,major_tail
2591,YP_009800880.1,major_tail
2592,YP_009824228.1,major_tail
2593,YP_010060154.1,major_tail
2594,YP_010054352.1,major_tail
2595,YP_010064115.1,major_tail
2596,YP_010080533.1,major_tail
2597,YP_010061159.1,major_tail
2598,YP_009843614.1,major_tail
2599,YP_010054990.1,major_tail
2600,YP_010061723.1,major_tail
2601,YP_010055465.1,major_tail
2602,YP_010063013.1,major_tail
2603,YP_010064873.1,major_tail
2604,YP_009849458.1,major_tail
2605,YP_009848831.1,major_tail
2606,YP_010060065.1,major_tail
2607,YP_010054579.1,major_tail
2608,YP_009900953.1,major_tail
2609,YP_010060814.1,major_tail
2610,YP_010055711.1,major_tail
2611,YP_009852127.1,major_tail
2612,YP_010056195.1,major_tail
2613,YP_010081471.1,major_tail
2614,YP_010104332.1,major_tail
2615,YP_009852773.1,major_tail
2616,YP_009852856.1,major_tail
2617,YP_009853588.1,major_tail
2618,YP_009853887.1,major_tail
2619,YP_009853683.1,major_tail
2620,YP_010061062.1,major_tail
2621,YP_010063556.1,major_tail
2622,YP_010061448.1,major_tail
2623,YP_009901332.1,major_tail
2624,YP_009856198.1,major_tail
2625,YP_009859433.1,major_tail
2626,YP_010055549.1,major_tail
2627,YP_010055964.1,major_tail
2628,YP_010056040.1,major_tail
2629,YP_010063830.1,major_tail
2630,YP_010109374.1,major_tail
2631,YP_009963829.1,major_tail
2632,YP_010061977.1,major_tail
2633,YP_010054730.1,major_tail
2634,YP_010054820.1,major_tail
2635,YP_010054901.1,major_tail
2636,YP_010056495.1,major_tail
2637,YP_009997872.1,major_tail
2638,YP_010115797.1,major_tail
2639,YP_009996962.1,major_tail
2640,YP_009819666.1,major_tail
2641,YP_010053673.1,major_tail
2642,YP_010053413.1,major_tail
2643,YP_010053559.1,major_tail
2644,YP_006990129.1,major_tail
2645,YP_009208293.1,major_tail
2646,YP_009851408.1,major_tail
2647,YP_009834058.1,major_tail
2648,YP_009838163.1,major_tail
2649,YP_009996841.1,major_tail
2650,YP_010060230.1,major_tail
2651,YP_009900709.1,major_tail
2652,YP_009900758.1,major_tail
2653,YP_009834139.1,major_tail
2654,YP_009998501.1,major_tail
2655,YP_010060982.1,major_tail
2656,YP_009998421.1,major_tail
2657,YP_010060643.1,major_tail
2658,YP_010060731.1,major_tail
2659,YP_009900812.1,major_tail
2660,YP_010060899.1,major_tail
2661,YP_010014082.1,major_tail
2662,YP_009958146.1,major_tail
2663,YP_009966498.1,major_tail
2664,YP_009955318.1,major_tail
2665,YP_006973.1,major_tail
2666,YP_655530.1,major_tail
2667,YP_001837079.1,major_tail
2668,YP_009168348.1,major_tail
2669,YP_009637355.1,major_tail
2670,YP_009638011.1,major_tail
2671,YP_009604022.1,major_tail
2672,YP_009603982.1,major_tail
2673,YP_004957649.1,major_tail
2674,YP_005087137.1,major_tail
2675,YP_007007971.1,major_tail
2676,YP_006488742.1,major_tail
2677,YP_006488747.1,major_tail
2678,YP_009196275.1,major_tail
2679,YP_009210637.1,major_tail
2680,YP_009638576.1,major_tail
2681,YP_008320486.1,major_tail
2682,YP_008320491.1,major_tail
2683,YP_008129768.1,major_tail
2684,YP_008409216.1,major_tail
2685,YP_008530610.1,major_tail
2686,YP_009603884.1,major_tail
2687,YP_009603977.1,major_tail
2688,YP_009009670.1,major_tail
2689,YP_009036387.1,major_tail
2690,YP_009592470.1,major_tail
2691,YP_009103732.1,major_tail
2692,YP_009032594.1,major_tail
2693,YP_009043617.1,major_tail
2694,YP_009215618.1,major_tail
2695,YP_009125769.1,major_tail
2696,YP_009207599.1,major_tail
2697,YP_009202648.1,major_tail
2698,YP_009848602.1,major_tail
2699,YP_009785274.1,major_tail
2700,YP_009224258.1,major_tail
2701,YP_009226662.1,major_tail
2702,YP_009189671.1,major_tail
2703,YP_009603215.1,major_tail
2704,YP_009603389.1,major_tail
2705,YP_009603391.1,major_tail
2706,YP_009603104.1,major_tail
2707,YP_009603106.1,major_tail
2708,YP_009603477.1,major_tail
2709,YP_009603479.1,major_tail
2710,YP_009323881.1,major_tail
2711,YP_009320881.1,major_tail
2712,YP_009282261.1,major_tail
2713,YP_009596678.1,major_tail
2714,YP_009596680.1,major_tail
2715,YP_009599175.1,major_tail
2716,YP_009610160.1,major_tail
2717,YP_009610161.1,major_tail
2718,YP_009791011.1,major_tail
2719,YP_009612547.1,major_tail
2720,YP_009612549.1,major_tail
2721,YP_009794975.1,major_tail
2722,YP_009795137.1,major_tail
2723,YP_009804142.1,major_tail
2724,YP_009804431.1,major_tail
2725,YP_009795323.1,major_tail
2726,YP_009804573.1,major_tail
2727,YP_009829793.1,major_tail
2728,YP_009804800.1,major_tail
2729,YP_009805130.1,major_tail
2730,YP_009806065.1,major_tail
2731,YP_009805289.1,major_tail
2732,YP_009805442.1,major_tail
2733,YP_009805592.1,major_tail
2734,YP_009805902.1,major_tail
2735,YP_009841476.1,major_tail
2736,YP_009812296.1,major_tail
2737,YP_009824376.1,major_tail
2738,YP_009824664.1,major_tail
2739,YP_009814983.1,major_tail
2740,YP_009816805.1,major_tail
2741,YP_009819421.1,major_tail
2742,YP_009819011.1,major_tail
2743,YP_009845364.1,major_tail
2744,YP_009621117.1,major_tail
2745,YP_009621310.1,major_tail
2746,YP_009849819.1,major_tail
2747,YP_009848019.1,major_tail
2748,YP_009852332.1,major_tail
2749,YP_009852058.1,major_tail
2750,YP_009853240.1,major_tail
2751,YP_006382445.1,major_tail
2752,YP_009858912.1,major_tail
2753,YP_009858573.1,major_tail
2754,YP_009857918.1,major_tail
2755,YP_009858082.1,major_tail
2756,YP_009858408.1,major_tail
2757,YP_009857768.1,major_tail
2758,YP_009858737.1,major_tail
2759,YP_009858245.1,major_tail
2760,YP_009303167.1,major_tail
2761,YP_010097541.1,major_tail
2762,YP_010101802.1,major_tail
2763,YP_010102647.1,major_tail
2764,YP_010102458.1,major_tail
2765,YP_010105813.1,major_tail
2766,YP_010105619.1,major_tail
2767,YP_010108070.1,major_tail
2768,YP_010108653.1,major_tail
2769,YP_010108264.1,major_tail
2770,YP_010108457.1,major_tail
2771,YP_010107876.1,major_tail
2772,YP_010113919.1,major_tail
2773,YP_010114198.1,major_tail
2774,YP_008126238.1,major_tail
2775,YP_009125190.1,major_tail
2776,YP_009980622.1,major_tail
2777,YP_009615421.1,major_tail
2778,YP_009956040.1,major_tail
2779,NP_050156.1,major_tail
2780,YP_009191718.1,major_tail
2781,NP_037706.1,major_tail
2782,NP_075509.1,major_tail
2783,NP_817987.1,major_tail
2784,NP_758932.1,major_tail
2785,YP_950595.1,major_tail
2786,YP_001742066.1,major_tail
2787,YP_007151680.1,major_tail
2788,YP_007151745.1,major_tail
2789,YP_007151617.1,major_tail
2790,YP_001469244.1,major_tail
2791,YP_001686756.1,major_tail
2792,YP_004934117.1,major_tail
2793,YP_007238126.1,major_tail
2794,YP_007237613.1,major_tail
2795,YP_009637551.1,major_tail
2796,YP_009607581.1,major_tail
2797,YP_009636199.1,major_tail
2798,YP_009636424.1,major_tail
2799,YP_009636541.1,major_tail
2800,YP_009636633.1,major_tail
2801,YP_009636748.1,major_tail
2802,YP_009637459.1,major_tail
2803,YP_009636842.1,major_tail
2804,YP_009636940.1,major_tail
2805,YP_009637152.1,major_tail
2806,YP_009637271.1,major_tail
2807,YP_009605017.1,major_tail
2808,YP_009607751.1,major_tail
2809,YP_009635435.1,major_tail
2810,YP_009635780.1,major_tail
2811,YP_009635520.1,major_tail
2812,YP_009635614.1,major_tail
2813,YP_009635699.1,major_tail
2814,YP_009635994.1,major_tail
2815,YP_009636076.1,major_tail
2816,YP_009613918.1,major_tail
2817,YP_009591318.1,major_tail
2818,YP_009608193.1,major_tail
2819,YP_009608086.1,major_tail
2820,YP_009637830.1,major_tail
2821,YP_009637922.1,major_tail
2822,YP_009018038.1,major_tail
2823,YP_009014105.1,major_tail
2824,YP_009638106.1,major_tail
2825,YP_009017157.1,major_tail
2826,YP_009013919.1,major_tail
2827,YP_009014189.1,major_tail
2828,YP_008430771.1,major_tail
2829,YP_009014011.1,major_tail
2830,YP_009012708.1,major_tail
2831,YP_009604881.1,major_tail
2832,YP_009014514.1,major_tail
2833,YP_009638197.1,major_tail
2834,YP_009638372.1,major_tail
2835,YP_009638284.1,major_tail
2836,YP_009101217.1,major_tail
2837,YP_009130734.1,major_tail
2838,YP_009607831.1,major_tail
2839,YP_007112286.1,major_tail
2840,YP_007111647.1,major_tail
2841,YP_007112023.1,major_tail
2842,YP_009607493.1,major_tail
2843,YP_009607662.1,major_tail
2844,YP_009008380.1,major_tail
2845,YP_009016288.1,major_tail
2846,YP_006382941.1,major_tail
2847,YP_009638477.1,major_tail
2848,YP_007237113.1,major_tail
2849,YP_009638764.1,major_tail
2850,YP_009591861.1,major_tail
2851,YP_009591986.1,major_tail
2852,YP_009638851.1,major_tail
2853,YP_008320187.1,major_tail
2854,YP_007112499.1,major_tail
2855,YP_009098167.1,major_tail
2856,YP_009044971.1,major_tail
2857,YP_007676648.1,major_tail
2858,YP_009044737.1,major_tail
2859,YP_009044314.1,major_tail
2860,YP_007677977.1,major_tail
2861,YP_008050955.1,major_tail
2862,YP_008051874.1,major_tail
2863,YP_008050788.1,major_tail
2864,YP_008051790.1,major_tail
2865,YP_008060180.1,major_tail
2866,YP_008058294.1,major_tail
2867,YP_008408969.1,major_tail
2868,YP_008410188.1,major_tail
2869,YP_008410421.1,major_tail
2870,YP_008430677.1,major_tail
2871,YP_008409075.1,major_tail
2872,YP_009219085.1,major_tail
2873,YP_008410800.1,major_tail
2874,YP_008409318.1,major_tail
2875,YP_008858450.1,major_tail
2876,YP_008856796.1,major_tail
2877,YP_008857955.1,major_tail
2878,YP_008858561.1,major_tail
2879,YP_008859133.1,major_tail
2880,YP_008858210.1,major_tail
2881,YP_008859044.1,major_tail
2882,YP_009007478.1,major_tail
2883,YP_009031209.1,major_tail
2884,YP_009021593.1,major_tail
2885,YP_009009762.1,major_tail
2886,YP_009010001.1,major_tail
2887,YP_009032408.1,major_tail
2888,YP_009043807.1,major_tail
2889,YP_009124564.1,major_tail
2890,YP_009123984.1,major_tail
2891,YP_009208904.1,major_tail
2892,YP_009124939.1,major_tail
2893,YP_009125005.1,major_tail
2894,YP_009124202.1,major_tail
2895,YP_009151921.1,major_tail
2896,YP_009201648.1,major_tail
2897,YP_009209560.1,major_tail
2898,YP_009205159.1,major_tail
2899,YP_009224148.1,major_tail
2900,YP_009221032.1,major_tail
2901,YP_009205398.1,major_tail
2902,YP_009213246.1,major_tail
2903,YP_009123889.1,major_tail
2904,YP_009222384.1,major_tail
2905,YP_009125488.1,major_tail
2906,YP_009209061.1,major_tail
2907,YP_009513918.1,major_tail
2908,YP_009212761.1,major_tail
2909,YP_009198343.1,major_tail
2910,YP_009210373.1,major_tail
2911,YP_009217875.2,major_tail
2912,YP_009198116.1,major_tail
2913,YP_009204109.1,major_tail
2914,YP_009782898.1,major_tail
2915,YP_009198791.1,major_tail
2916,YP_009211175.1,major_tail
2917,YP_009198981.1,major_tail
2918,YP_009206729.1,major_tail
2919,YP_009199816.1,major_tail
2920,YP_009202528.1,major_tail
2921,YP_009207684.1,major_tail
2922,YP_009214690.1,major_tail
2923,YP_009214371.1,major_tail
2924,YP_009199695.1,major_tail
2925,YP_009208752.1,major_tail
2926,YP_009201036.1,major_tail
2927,YP_009211732.1,major_tail
2928,YP_009210707.1,major_tail
2929,YP_009214289.1,major_tail
2930,YP_009195260.1,major_tail
2931,YP_009189893.1,major_tail
2932,YP_009187167.1,major_tail
2933,YP_009188849.1,major_tail
2934,YP_009301846.1,major_tail
2935,YP_009303479.1,major_tail
2936,YP_009304584.1,major_tail
2937,YP_009303959.1,major_tail
2938,YP_009290200.1,major_tail
2939,YP_009786255.1,major_tail
2940,YP_009283236.1,major_tail
2941,YP_009279718.1,major_tail
2942,YP_009283270.1,major_tail
2943,YP_009291260.1,major_tail
2944,YP_009977156.1,major_tail
2945,YP_009981637.1,major_tail
2946,YP_009596226.1,major_tail
2947,YP_009958553.1,major_tail
2948,YP_009979985.1,major_tail
2949,YP_009963404.1,major_tail
2950,YP_009962781.1,major_tail
2951,YP_009787816.1,major_tail
2952,YP_009956679.1,major_tail
2953,YP_009788391.1,major_tail
2954,YP_009980078.1,major_tail
2955,YP_009977332.1,major_tail
2956,YP_010013933.1,major_tail
2957,YP_009955023.1,major_tail
2958,YP_009962362.1,major_tail
2959,YP_009962155.1,major_tail
2960,YP_009958661.1,major_tail
2961,YP_009961206.1,major_tail
2962,YP_009962568.1,major_tail
2963,YP_009956570.1,major_tail
2964,YP_009961839.1,major_tail
2965,YP_009981084.1,major_tail
2966,YP_009963195.1,major_tail
2967,YP_009615358.1,major_tail
2968,YP_009615360.1,major_tail
