,accession,label
2433,YP_001686874.1,major_capsid
2434,YP_009617237.1,major_capsid
2435,YP_002117674.1,major_capsid
2436,YP_001686741.1,major_capsid
2437,YP_001949782.1,major_capsid
2438,YP_001949783.1,major_capsid
2439,YP_003097339.1,major_capsid
2440,YP_002332404.1,major_capsid
2441,YP_009031355.1,major_capsid
2442,YP_002925169.1,major_capsid
2443,YP_003169680.1,major_capsid
2444,YP_003347548.1,major_capsid
2445,YP_009169185.1,major_capsid
2446,YP_009168987.1,major_capsid
2447,YP_007673099.1,major_capsid
2448,YP_007674500.1,major_capsid
2449,YP_007002215.1,major_capsid
2450,YP_004301421.1,major_capsid
2451,YP_004306684.1,major_capsid
2452,YP_007237157.1,major_capsid
2453,YP_009829492.1,major_capsid
2454,YP_004893877.1,major_capsid
2455,YP_007673748.1,major_capsid
2456,YP_004934112.1,major_capsid
2457,YP_007003511.1,major_capsid
2458,YP_010079787.1,major_capsid
2459,YP_007238029.1,major_capsid
2460,YP_007003206.1,major_capsid
2461,YP_007003558.1,major_capsid
2462,YP_007238131.1,major_capsid
2463,YP_008873595.1,major_capsid
2464,YP_004508477.1,major_capsid
2465,YP_007237911.1,major_capsid
2466,YP_009590867.1,major_capsid
2467,YP_009607574.1,major_capsid
2468,YP_009636181.1,major_capsid
2469,YP_009591172.1,major_capsid
2470,YP_009636419.1,major_capsid
2471,YP_009636534.1,major_capsid
2472,YP_009636628.1,major_capsid
2473,YP_009607942.1,major_capsid
2474,YP_009635428.1,major_capsid
2475,YP_009635513.1,major_capsid
2476,YP_009635987.1,major_capsid
2477,YP_009613911.1,major_capsid
2478,YP_009208421.1,major_capsid
2479,YP_009591313.1,major_capsid
2480,YP_009608188.1,major_capsid
2481,YP_009608081.1,major_capsid
2482,YP_009637823.1,major_capsid
2483,YP_004678755.1,major_capsid
2484,YP_008854220.1,major_capsid
2485,YP_008854044.1,major_capsid
2486,YP_006561266.1,major_capsid
2487,YP_009018021.1,major_capsid
2488,YP_004782186.1,major_capsid
2489,YP_009017002.1,major_capsid
2490,YP_009014098.1,major_capsid
2491,YP_009011773.1,major_capsid
2492,YP_009017592.1,major_capsid
2493,YP_009017150.1,major_capsid
2494,YP_009013912.1,major_capsid
2495,YP_009793108.1,major_capsid
2496,YP_008430764.1,major_capsid
2497,YP_009017070.1,major_capsid
2498,YP_009013024.1,major_capsid
2499,YP_009014507.1,major_capsid
2500,YP_009638190.1,major_capsid
2501,YP_009018800.1,major_capsid
2502,YP_009638367.1,major_capsid
2503,YP_004934685.1,major_capsid
2504,YP_007004365.1,major_capsid
2505,YP_009149581.1,major_capsid
2506,YP_007518389.1,major_capsid
2507,YP_007006072.1,major_capsid
2508,YP_006987037.1,major_capsid
2509,YP_007236660.1,major_capsid
2510,YP_007111708.1,major_capsid
2511,YP_007112140.1,major_capsid
2512,YP_007111958.1,major_capsid
2513,YP_007112546.1,major_capsid
2514,YP_007112281.1,major_capsid
2515,YP_007111782.1,major_capsid
2516,YP_007111380.1,major_capsid
2517,YP_007111642.1,major_capsid
2518,YP_007111441.1,major_capsid
2519,YP_007112224.1,major_capsid
2520,YP_007112018.1,major_capsid
2521,YP_007112422.1,major_capsid
2522,YP_009607486.1,major_capsid
2523,YP_007392389.1,major_capsid
2524,YP_009008364.1,major_capsid
2525,YP_007005732.1,major_capsid
2526,YP_006382285.1,major_capsid
2527,YP_007676745.1,major_capsid
2528,YP_008239561.1,major_capsid
2529,YP_006382935.1,major_capsid
2530,YP_010062918.1,major_capsid
2531,YP_006488675.1,major_capsid
2532,YP_007677130.1,major_capsid
2533,YP_009275783.1,major_capsid
2534,YP_009148813.1,major_capsid
2535,YP_009608566.1,major_capsid
2536,YP_009638672.1,major_capsid
2537,YP_009638757.1,major_capsid
2538,YP_010079750.1,major_capsid
2539,YP_007010608.1,major_capsid
2540,YP_009591981.1,major_capsid
2541,YP_009638844.1,major_capsid
2542,YP_007111880.1,major_capsid
2543,YP_006906032.1,major_capsid
2544,YP_006906546.1,major_capsid
2545,YP_006907135.1,major_capsid
2546,YP_006906499.1,major_capsid
2547,YP_006907089.1,major_capsid
2548,YP_008431145.1,major_capsid
2549,YP_007677515.1,major_capsid
2550,YP_006990233.1,major_capsid
2551,YP_007112776.1,major_capsid
2552,YP_007677424.1,major_capsid
2553,YP_009598336.1,major_capsid
2554,YP_009098231.1,major_capsid
2555,YP_008126104.1,major_capsid
2556,YP_008058803.1,major_capsid
2557,YP_009301634.1,major_capsid
2558,YP_009783267.1,major_capsid
2559,YP_010083315.1,major_capsid
2560,YP_007869817.1,major_capsid
2561,YP_009002799.1,major_capsid
2562,YP_008051637.1,major_capsid
2563,YP_008051867.1,major_capsid
2564,YP_008051948.1,major_capsid
2565,YP_008051783.1,major_capsid
2566,YP_008051491.1,major_capsid
2567,YP_008060173.1,major_capsid
2568,YP_008058287.1,major_capsid
2569,YP_008320341.1,major_capsid
2570,YP_008239721.1,major_capsid
2571,YP_008410171.1,major_capsid
2572,YP_008410403.1,major_capsid
2573,YP_009600936.1,major_capsid
2574,YP_008410030.1,major_capsid
2575,YP_008766839.1,major_capsid
2576,YP_008241890.1,major_capsid
2577,YP_008409406.1,major_capsid
2578,YP_009009154.1,major_capsid
2579,YP_008766922.1,major_capsid
2580,YP_008409311.1,major_capsid
2581,YP_008859449.1,major_capsid
2582,YP_008858292.1,major_capsid
2583,YP_008857499.1,major_capsid
2584,YP_009056192.1,major_capsid
2585,YP_008857285.1,major_capsid
2586,YP_008858443.1,major_capsid
2587,YP_008856789.1,major_capsid
2588,YP_008859126.1,major_capsid
2589,YP_009055570.1,major_capsid
2590,YP_008767370.1,major_capsid
2591,YP_008771435.1,major_capsid
2592,YP_008767249.1,major_capsid
2593,YP_008767250.1,major_capsid
2594,YP_009056526.1,major_capsid
2595,YP_009055350.1,major_capsid
2596,YP_009056064.1,major_capsid
2597,YP_009005760.1,major_capsid
2598,YP_009007453.1,major_capsid
2599,YP_009005573.1,major_capsid
2600,YP_008858740.1,major_capsid
2601,YP_009004366.1,major_capsid
2602,YP_009007674.1,major_capsid
2603,YP_009148482.1,major_capsid
2604,YP_009005854.1,major_capsid
2605,YP_009007207.1,major_capsid
2606,YP_009006607.1,major_capsid
2607,YP_009007473.1,major_capsid
2608,YP_009006743.1,major_capsid
2609,YP_009004196.1,major_capsid
2610,YP_009009853.1,major_capsid
2611,YP_009009062.1,major_capsid
2612,YP_009009755.1,major_capsid
2613,YP_009009994.1,major_capsid
2614,YP_009031985.1,major_capsid
2615,YP_009044806.1,major_capsid
2616,YP_009616212.1,major_capsid
2617,YP_009055679.1,major_capsid
2618,YP_009793435.1,major_capsid
2619,YP_009043094.1,major_capsid
2620,YP_009043466.1,major_capsid
2621,YP_009031875.1,major_capsid
2622,YP_009103075.1,major_capsid
2623,YP_009963925.1,major_capsid
2624,YP_009036981.1,major_capsid
2625,YP_009035603.1,major_capsid
2626,YP_009035274.1,major_capsid
2627,YP_009218426.1,major_capsid
2628,YP_009149232.1,major_capsid
2629,YP_009103466.1,major_capsid
2630,YP_009043262.1,major_capsid
2631,YP_009153210.1,major_capsid
2632,YP_009153564.1,major_capsid
2633,YP_009153880.1,major_capsid
2634,YP_009152712.1,major_capsid
2635,YP_009196790.1,major_capsid
2636,YP_009113120.1,major_capsid
2637,YP_009098017.1,major_capsid
2638,YP_009099548.1,major_capsid
2639,YP_009123966.1,major_capsid
2640,YP_009111277.1,major_capsid
2641,YP_009124932.1,major_capsid
2642,YP_009124197.1,major_capsid
2643,YP_009102826.1,major_capsid
2644,YP_009209555.1,major_capsid
2645,YP_009100023.1,major_capsid
2646,YP_009224141.1,major_capsid
2647,YP_009302942.1,major_capsid
2648,YP_009197131.1,major_capsid
2649,YP_009221025.1,major_capsid
2650,YP_009205391.1,major_capsid
2651,YP_009152981.1,major_capsid
2652,YP_009277313.1,major_capsid
2653,YP_009217929.1,major_capsid
2654,YP_009277246.1,major_capsid
2655,YP_009222297.1,major_capsid
2656,YP_009113069.1,major_capsid
2657,YP_009195914.1,major_capsid
2658,YP_009214466.1,major_capsid
2659,YP_009222827.1,major_capsid
2660,YP_009188486.1,major_capsid
2661,YP_009195195.1,major_capsid
2662,YP_009197950.1,major_capsid
2663,YP_009202213.1,major_capsid
2664,YP_009224871.1,major_capsid
2665,YP_009598528.1,major_capsid
2666,YP_009203450.1,major_capsid
2667,YP_009218324.2,major_capsid
2668,YP_006908833.1,major_capsid
2669,YP_009205682.1,major_capsid
2670,YP_009782117.1,major_capsid
2671,YP_009782362.1,major_capsid
2672,YP_009593392.1,major_capsid
2673,YP_009203207.1,major_capsid
2674,YP_009193818.1,major_capsid
2675,YP_009196104.1,major_capsid
2676,YP_009593414.1,major_capsid
2677,YP_009201915.1,major_capsid
2678,YP_009287415.1,major_capsid
2679,YP_009225300.1,major_capsid
2680,YP_009217859.1,major_capsid
2681,YP_009785148.1,major_capsid
2682,YP_009207647.1,major_capsid
2683,YP_009211913.1,major_capsid
2684,YP_009603630.1,major_capsid
2685,YP_009159969.1,major_capsid
2686,YP_009785376.1,major_capsid
2687,YP_009782905.1,major_capsid
2688,YP_009782605.1,major_capsid
2689,YP_009211170.1,major_capsid
2690,YP_009204261.1,major_capsid
2691,YP_009203998.1,major_capsid
2692,YP_009224280.1,major_capsid
2693,YP_009197681.1,major_capsid
2694,YP_009616435.1,major_capsid
2695,YP_009592376.1,major_capsid
2696,YP_009616510.1,major_capsid
2697,YP_009206893.1,major_capsid
2698,YP_009202523.1,major_capsid
2699,YP_009214683.1,major_capsid
2700,YP_009214366.1,major_capsid
2701,YP_009208747.1,major_capsid
2702,YP_009324860.1,major_capsid
2703,YP_009276877.1,major_capsid
2704,YP_009210700.1,major_capsid
2705,YP_009224749.1,major_capsid
2706,YP_009210528.1,major_capsid
2707,YP_009193643.1,major_capsid
2708,YP_009187684.1,major_capsid
2709,YP_009948678.1,major_capsid
2710,YP_009615839.1,major_capsid
2711,YP_009187302.1,major_capsid
2712,YP_009830108.1,major_capsid
2713,YP_009830176.1,major_capsid
2714,YP_009187162.1,major_capsid
2715,YP_009191351.1,major_capsid
2716,YP_009268874.1,major_capsid
2717,YP_009276438.1,major_capsid
2718,YP_009190874.1,major_capsid
2719,YP_009187981.1,major_capsid
2720,YP_009830081.1,major_capsid
2721,YP_009304673.1,major_capsid
2722,YP_009285515.1,major_capsid
2723,YP_009301839.1,major_capsid
2724,YP_009275283.1,major_capsid
2725,YP_009286663.1,major_capsid
2726,YP_009289331.1,major_capsid
2727,YP_009324287.1,major_capsid
2728,YP_009303472.1,major_capsid
2729,YP_009304577.1,major_capsid
2730,YP_009304914.1,major_capsid
2731,YP_009302320.1,major_capsid
2732,YP_009595697.1,major_capsid
2733,YP_009616859.1,major_capsid
2734,YP_009304198.1,major_capsid
2735,YP_009300790.1,major_capsid
2736,YP_009303389.1,major_capsid
2737,YP_009304337.1,major_capsid
2738,YP_009303952.1,major_capsid
2739,YP_009290168.1,major_capsid
2740,YP_009281374.1,major_capsid
2741,YP_009276631.1,major_capsid
2742,YP_009275573.1,major_capsid
2743,YP_009276534.1,major_capsid
2744,YP_009830240.1,major_capsid
2745,YP_009291565.1,major_capsid
2746,YP_009286206.1,major_capsid
2747,YP_009287204.1,major_capsid
2748,YP_009278600.1,major_capsid
2749,YP_009287663.1,major_capsid
2750,YP_009277861.1,major_capsid
2751,YP_009283760.1,major_capsid
2752,YP_009279167.1,major_capsid
2753,YP_009830738.1,major_capsid
2754,YP_009285253.1,major_capsid
2755,YP_009786248.1,major_capsid
2756,YP_010056639.1,major_capsid
2757,YP_009322548.1,major_capsid
2758,YP_009291961.1,major_capsid
2759,YP_009596219.1,major_capsid
2760,YP_009786902.1,major_capsid
2761,YP_010063183.1,major_capsid
2762,YP_010062403.1,major_capsid
2763,YP_009787431.1,major_capsid
2764,YP_009787489.1,major_capsid
2765,YP_009787541.1,major_capsid
2766,YP_009832554.1,major_capsid
2767,YP_010061623.1,major_capsid
2768,YP_009831706.1,major_capsid
2769,YP_009787723.1,major_capsid
2770,YP_010062580.1,major_capsid
2771,YP_010083372.1,major_capsid
2772,YP_009788398.1,major_capsid
2773,YP_010062830.1,major_capsid
2774,YP_009842075.1,major_capsid
2775,YP_009966365.1,major_capsid
2776,YP_009789838.1,major_capsid
2777,YP_009832813.1,major_capsid
2778,YP_009600725.1,major_capsid
2779,YP_010063921.1,major_capsid
2780,YP_009790834.1,major_capsid
2781,YP_009908543.1,major_capsid
2782,YP_009791290.1,major_capsid
2783,YP_009791685.1,major_capsid
2784,YP_009791731.1,major_capsid
2785,YP_009791775.1,major_capsid
2786,YP_010064012.1,major_capsid
2787,YP_010080496.1,major_capsid
2788,YP_010080567.1,major_capsid
2789,YP_010080605.1,major_capsid
2790,YP_010080642.1,major_capsid
2791,YP_010080716.1,major_capsid
2792,YP_010080753.1,major_capsid
2793,YP_010080790.1,major_capsid
2794,YP_010056802.1,major_capsid
2795,YP_010083603.1,major_capsid
2796,YP_010055299.1,major_capsid
2797,YP_010055622.1,major_capsid
2798,YP_010055220.1,major_capsid
2799,YP_010055378.1,major_capsid
2800,YP_009835596.1,major_capsid
2801,YP_010063355.1,major_capsid
2802,YP_010062488.1,major_capsid
2803,YP_010063269.1,major_capsid
2804,YP_009963705.1,major_capsid
2805,YP_009795485.1,major_capsid
2806,YP_010052078.1,major_capsid
2807,YP_010061341.1,major_capsid
2808,YP_010051870.1,major_capsid
2809,YP_009835848.1,major_capsid
2810,YP_010079526.1,major_capsid
2811,YP_010055140.1,major_capsid
2812,YP_010083879.1,major_capsid
2813,YP_009835655.1,major_capsid
2814,YP_010083746.1,major_capsid
2815,YP_010083681.1,major_capsid
2816,YP_010083814.1,major_capsid
2817,YP_010083116.1,major_capsid
2818,YP_009797008.1,major_capsid
2819,YP_009836549.1,major_capsid
2820,YP_009836624.1,major_capsid
2821,YP_009836335.1,major_capsid
2822,YP_009836414.1,major_capsid
2823,YP_009836484.1,major_capsid
2824,YP_009964037.1,major_capsid
2825,YP_009799415.1,major_capsid
2826,YP_009837515.1,major_capsid
2827,YP_009624533.1,major_capsid
2828,YP_010055876.1,major_capsid
2829,YP_009799931.1,major_capsid
2830,YP_009799510.1,major_capsid
2831,YP_010063729.1,major_capsid
2832,YP_009889568.1,major_capsid
2833,YP_010056563.1,major_capsid
2834,YP_010095400.1,major_capsid
2835,YP_010061243.1,major_capsid
2836,YP_009838841.1,major_capsid
2837,YP_009838908.1,major_capsid
2838,YP_010082174.1,major_capsid
2839,YP_009838705.1,major_capsid
2840,YP_009838776.1,major_capsid
2841,YP_009838636.1,major_capsid
2842,YP_010061804.1,major_capsid
2843,YP_010096883.1,major_capsid
2844,YP_009618344.1,major_capsid
2845,YP_009810933.1,major_capsid
2846,YP_009838453.1,major_capsid
2847,YP_010083477.1,major_capsid
2848,YP_009838609.1,major_capsid
2849,YP_009880951.1,major_capsid
2850,YP_010082445.1,major_capsid
2851,YP_009909772.1,major_capsid
2852,YP_010052279.1,major_capsid
2853,YP_010051942.1,major_capsid
2854,YP_010055063.1,major_capsid
2855,YP_010062745.1,major_capsid
2856,YP_009812348.1,major_capsid
2857,YP_009808245.1,major_capsid
2858,YP_010080827.1,major_capsid
2859,YP_010080977.1,major_capsid
2860,YP_010081054.1,major_capsid
2861,YP_010080866.1,major_capsid
2862,YP_010080904.1,major_capsid
2863,YP_010080941.1,major_capsid
2864,YP_010081016.1,major_capsid
2865,YP_009814120.1,major_capsid
2866,YP_009814819.1,major_capsid
2867,YP_009842409.1,major_capsid
2868,YP_010063633.1,major_capsid
2869,YP_009818426.1,major_capsid
2870,YP_009800874.1,major_capsid
2871,YP_009818566.1,major_capsid
2872,YP_009818623.1,major_capsid
2873,YP_010064201.1,major_capsid
2874,YP_010064108.1,major_capsid
2875,YP_010080531.1,major_capsid
2876,YP_010061152.1,major_capsid
2877,YP_009819052.1,major_capsid
2878,YP_010083180.1,major_capsid
2879,YP_009882713.1,major_capsid
2880,YP_009882615.1,major_capsid
2881,YP_009882567.1,major_capsid
2882,YP_009882460.1,major_capsid
2883,YP_009882495.1,major_capsid
2884,YP_010054985.1,major_capsid
2885,YP_010101656.1,major_capsid
2886,YP_010063094.1,major_capsid
2887,YP_010061716.1,major_capsid
2888,YP_009820537.1,major_capsid
2889,YP_010052009.1,major_capsid
2890,YP_010061542.1,major_capsid
2891,YP_009821005.1,major_capsid
2892,YP_009821716.1,major_capsid
2893,YP_009821370.1,major_capsid
2894,YP_009821845.1,major_capsid
2895,YP_010063006.1,major_capsid
2896,YP_009845532.1,major_capsid
2897,YP_009845637.1,major_capsid
2898,YP_009845813.1,major_capsid
2899,YP_010083512.1,major_capsid
2900,YP_010079691.1,major_capsid
2901,YP_010052143.1,major_capsid
2902,YP_010103707.1,major_capsid
2903,YP_010063453.1,major_capsid
2904,YP_009883376.1,major_capsid
2905,YP_009883293.1,major_capsid
2906,YP_010056417.1,major_capsid
2907,YP_009884373.1,major_capsid
2908,YP_010104146.1,major_capsid
2909,YP_009851617.1,major_capsid
2910,YP_010081469.1,major_capsid
2911,YP_010104325.1,major_capsid
2912,YP_010061055.1,major_capsid
2913,YP_010063549.1,major_capsid
2914,YP_010081287.1,major_capsid
2915,YP_010081326.1,major_capsid
2916,YP_010081360.1,major_capsid
2917,YP_010081132.1,major_capsid
2918,YP_010081435.1,major_capsid
2919,YP_010081167.1,major_capsid
2920,YP_010081208.1,major_capsid
2921,YP_010081251.1,major_capsid
2922,YP_010081505.1,major_capsid
2923,YP_010081543.1,major_capsid
2924,YP_009854353.1,major_capsid
2925,YP_010079586.1,major_capsid
2926,NP_878202.1,major_capsid
2927,YP_002332517.1,major_capsid
2928,NP_052253.1,major_capsid
2929,YP_010064293.1,major_capsid
2930,YP_010062655.1,major_capsid
2931,YP_009886952.1,major_capsid
2932,YP_009886705.1,major_capsid
2933,YP_009886455.1,major_capsid
2934,YP_009857733.1,major_capsid
2935,YP_009857660.1,major_capsid
2936,YP_009949333.1,major_capsid
2937,YP_009949215.1,major_capsid
2938,YP_009949265.1,major_capsid
2939,YP_009965299.1,major_capsid
2940,YP_010083285.1,major_capsid
2941,YP_010107737.1,major_capsid
2942,YP_010107773.1,major_capsid
2943,YP_010107817.1,major_capsid
2944,YP_009909905.1,major_capsid
2945,YP_009909645.1,major_capsid
2946,YP_009910045.1,major_capsid
2947,YP_010063823.1,major_capsid
2948,YP_010052349.1,major_capsid
2949,YP_010051807.1,major_capsid
2950,YP_010052213.1,major_capsid
2951,YP_009963822.1,major_capsid
2952,YP_010061970.1,major_capsid
2953,YP_010038095.1,major_capsid
2954,YP_010110063.1,major_capsid
2955,YP_010109932.1,major_capsid
2956,YP_010037905.1,major_capsid
2957,YP_010114095.1,major_capsid
2958,YP_010056490.1,major_capsid
2959,YP_004421846.1,major_capsid
2960,YP_009603874.1,major_capsid
2961,YP_007517560.1,major_capsid
2962,YP_006990615.1,major_capsid
2963,YP_009883036.1,major_capsid
2964,YP_009148714.1,major_capsid
2965,YP_002922722.1,major_capsid
2966,YP_007236797.1,major_capsid
2967,YP_007236692.1,major_capsid
2968,YP_006201096.1,major_capsid
2969,YP_009966171.1,major_capsid
2970,YP_010082264.1,major_capsid
2971,YP_010082351.1,major_capsid
2972,YP_009836262.1,major_capsid
2973,YP_009101272.1,major_capsid
2974,YP_004123828.1,major_capsid
2975,YP_009100118.1,major_capsid
2976,YP_009014882.1,major_capsid
2977,YP_009018243.1,major_capsid
2978,YP_001994835.1,major_capsid
2979,YP_003347415.1,major_capsid
2980,YP_003358718.1,major_capsid
2981,YP_009013208.1,major_capsid
2982,YP_009013471.1,major_capsid
2983,YP_009016896.1,major_capsid
2984,YP_009018882.1,major_capsid
2985,YP_010347719.1,major_capsid
2986,YP_006990124.1,major_capsid
2987,YP_008050867.1,major_capsid
2988,YP_008051413.1,major_capsid
2989,YP_008060244.1,major_capsid
2990,YP_008051132.1,major_capsid
2991,YP_008410679.1,major_capsid
2992,YP_008410575.1,major_capsid
2993,YP_009004465.1,major_capsid
2994,YP_009007296.1,major_capsid
2995,YP_009124748.1,major_capsid
2996,YP_009198230.1,major_capsid
2997,YP_009125287.1,major_capsid
2998,YP_009200633.1,major_capsid
2999,YP_009203287.1,major_capsid
3000,YP_009202287.1,major_capsid
3001,YP_009124660.1,major_capsid
3002,YP_009203075.1,major_capsid
3003,YP_009288328.1,major_capsid
3004,YP_009292041.1,major_capsid
3005,YP_009277880.1,major_capsid
3006,YP_009160239.1,major_capsid
3007,YP_009160060.1,major_capsid
3008,YP_009160194.1,major_capsid
3009,YP_009159833.1,major_capsid
3010,YP_009160284.1,major_capsid
3011,YP_009160104.1,major_capsid
3012,YP_009160013.1,major_capsid
3013,YP_009160149.1,major_capsid
3014,YP_009159923.2,major_capsid
3015,YP_009159879.1,major_capsid
3016,YP_009215389.1,major_capsid
3017,YP_009200951.1,major_capsid
3018,YP_009207107.1,major_capsid
3019,YP_009212648.1,major_capsid
3020,YP_009189728.1,major_capsid
3021,YP_009303566.1,major_capsid
3022,YP_009303845.1,major_capsid
3023,YP_009301087.1,major_capsid
3024,YP_009276148.1,major_capsid
3025,YP_009273070.1,major_capsid
3026,YP_009268939.1,major_capsid
3027,YP_009269149.1,major_capsid
3028,YP_009269316.1,major_capsid
3029,YP_009275365.1,major_capsid
3030,YP_009273943.1,major_capsid
3031,YP_009287796.1,major_capsid
3032,YP_009281191.1,major_capsid
3033,YP_009281107.1,major_capsid
3034,YP_009285959.1,major_capsid
3035,YP_009281629.1,major_capsid
3036,YP_009013102.1,major_capsid
3037,YP_009269038.1,major_capsid
3038,NP_438146.1,major_capsid
3039,YP_008052185.1,major_capsid
3040,YP_009830507.1,major_capsid
3041,YP_009830592.1,major_capsid
3042,YP_010106712.1,major_capsid
3043,YP_010106793.1,major_capsid
3044,YP_010062311.1,major_capsid
3045,YP_009808348.1,major_capsid
3046,YP_009854220.1,major_capsid
3047,YP_010106632.1,major_capsid
3048,YP_010106871.1,major_capsid
3049,YP_009817648.1,major_capsid
3050,YP_009817730.1,major_capsid
3051,YP_009817560.1,major_capsid
3052,YP_009831872.1,major_capsid
3053,YP_009833182.1,major_capsid
3054,YP_009801995.1,major_capsid
3055,YP_009801566.1,major_capsid
3056,YP_009801766.1,major_capsid
3057,YP_009842135.1,major_capsid
3058,YP_009815915.1,major_capsid
3059,YP_009842158.1,major_capsid
3060,YP_009842186.1,major_capsid
3061,YP_009822976.1,major_capsid
3062,YP_009823120.1,major_capsid
3063,YP_009823258.1,major_capsid
3064,YP_009822698.1,major_capsid
3065,YP_009822839.1,major_capsid
3066,YP_009903799.1,major_capsid
3067,YP_009854635.1,major_capsid
3068,YP_009854781.1,major_capsid
3069,YP_009855051.1,major_capsid
3070,YP_009855119.1,major_capsid
3071,YP_009855405.1,major_capsid
3072,YP_009855534.1,major_capsid
3073,YP_009855690.1,major_capsid
3074,YP_009777898.1,major_capsid
3075,YP_009777637.1,major_capsid
3076,YP_010105524.1,major_capsid
3077,YP_010106966.1,major_capsid
3078,YP_010113720.1,major_capsid
3079,YP_010110149.1,major_capsid
3080,YP_010110350.1,major_capsid
3081,YP_010110594.1,major_capsid
3082,YP_010110939.1,major_capsid
3083,YP_010111127.1,major_capsid
3084,YP_010111212.1,major_capsid
3085,YP_010111573.1,major_capsid
3086,YP_010111964.1,major_capsid
3087,YP_010112795.1,major_capsid
3088,YP_010113371.1,major_capsid
3089,YP_010113373.1,major_capsid
3090,YP_009786014.1,major_capsid
3091,YP_009817445.1,major_capsid
3092,YP_009817507.1,major_capsid
3093,NP_049514.1,major_capsid
3094,NP_996706.1,major_capsid
3095,NP_945286.1,major_capsid
3096,NP_112699.1,major_capsid
3097,NP_050552.1,major_capsid
3098,NP_862879.1,major_capsid
3099,NP_071822.1,major_capsid
3100,NP_859253.1,major_capsid
3101,YP_001449293.1,major_capsid
3102,YP_009909243.1,major_capsid
3103,YP_794063.1,major_capsid
3104,YP_001039923.1,major_capsid
3105,YP_001648947.1,major_capsid
3106,YP_002274266.1,major_capsid
3107,YP_002274188.1,major_capsid
3108,YP_002455793.1,major_capsid
3109,YP_002925102.1,major_capsid
3110,YP_004301282.1,major_capsid
3111,YP_009168155.1,major_capsid
3112,YP_008130153.1,major_capsid
3113,YP_009187376.1,major_capsid
3114,YP_007001471.1,major_capsid
3115,YP_009909166.1,major_capsid
3116,YP_006906877.1,major_capsid
3117,YP_009783981.1,major_capsid
3118,YP_009783982.1,major_capsid
3119,YP_009908407.1,major_capsid
3120,YP_009908314.1,major_capsid
3121,YP_009909088.1,major_capsid
3122,YP_009909397.1,major_capsid
3123,YP_009909320.1,major_capsid
3124,YP_006990340.1,major_capsid
3125,YP_008240327.1,major_capsid
3126,YP_009226882.1,major_capsid
3127,YP_009043189.1,major_capsid
3128,YP_009044677.1,major_capsid
3129,YP_009100273.1,major_capsid
3130,YP_009099571.1,major_capsid
3131,YP_009324401.1,major_capsid
3132,YP_009180946.1,major_capsid
3133,YP_009601944.1,major_capsid
3134,YP_009190563.1,major_capsid
3135,YP_009322344.1,major_capsid
3136,YP_009321786.1,major_capsid
3137,YP_009320690.1,major_capsid
3138,YP_009323486.1,major_capsid
3139,YP_009322678.1,major_capsid
3140,YP_009321512.1,major_capsid
3141,YP_009785759.1,major_capsid
3142,YP_009908490.1,major_capsid
3143,YP_009908244.1,major_capsid
3144,YP_009287681.1,major_capsid
3145,YP_009290912.1,major_capsid
3146,YP_009908089.1,major_capsid
3147,YP_009908164.1,major_capsid
3148,YP_009900705.1,major_capsid
3149,YP_009900753.1,major_capsid
3150,YP_009283230.1,major_capsid
3151,YP_009279712.1,major_capsid
3152,YP_010080305.1,major_capsid
3153,YP_009907925.1,major_capsid
3154,YP_010092030.1,major_capsid
3155,YP_009795195.1,major_capsid
3156,YP_009816533.1,major_capsid
3157,YP_009796788.1,major_capsid
3158,YP_009797399.1,major_capsid
3159,YP_009797495.1,major_capsid
3160,YP_009837551.1,major_capsid
3161,YP_009908004.1,major_capsid
3162,YP_009800749.1,major_capsid
3163,YP_009801652.1,major_capsid
3164,YP_009806855.1,major_capsid
3165,YP_009812778.1,major_capsid
3166,YP_010098652.1,major_capsid
3167,YP_010077299.1,major_capsid
3168,YP_009815350.1,major_capsid
3169,YP_009815625.1,major_capsid
3170,YP_009819469.1,major_capsid
3171,YP_009873985.1,major_capsid
3172,YP_009883089.1,major_capsid
3173,YP_009907794.1,major_capsid
3174,YP_009848220.1,major_capsid
3175,YP_010000108.1,major_capsid
3176,YP_009900807.1,major_capsid
3177,YP_009854711.1,major_capsid
3178,YP_009854911.1,major_capsid
3179,YP_009854984.1,major_capsid
3180,YP_009855193.1,major_capsid
3181,YP_009855266.1,major_capsid
3182,YP_009855338.1,major_capsid
3183,YP_010073988.1,major_capsid
3184,YP_010074238.1,major_capsid
3185,YP_010074462.1,major_capsid
3186,YP_009856192.1,major_capsid
3187,YP_009997540.1,major_capsid
3188,YP_009100822.1,major_capsid
3189,YP_010228925.1,major_capsid
3190,YP_010297742.1,major_capsid
3191,YP_010278434.1,major_capsid
3192,YP_010356618.1,major_capsid
3193,YP_010356705.1,major_capsid
3194,YP_010357122.1,major_capsid
3195,YP_010357320.1,major_capsid
3196,YP_010357575.1,major_capsid
3197,NP_695059.1,major_capsid
3198,YP_010050806.1,major_tail
3199,YP_009950454.1,major_tail
3200,YP_009951784.1,major_tail
3201,YP_009951389.1,major_tail
3202,YP_009953901.1,major_tail
3203,YP_009951196.1,major_tail
3204,YP_009951881.1,major_tail
3205,YP_009951975.1,major_tail
3206,YP_009950822.1,major_tail
3207,YP_009950728.1,major_tail
3208,YP_009949370.1,major_tail
3209,YP_009950914.1,major_tail
3210,YP_009949683.1,major_tail
